"","target","gene","avg_log2FC","p_val","p_val_bh"
"2033","MYR1","LAMA4",0.273291791506097,0.00181686611133482,0.0124923907788954
"2034","MYR1","ELK1",-0.361584081171425,0.00181700908120964,0.0124923907788954
"2035","MYR1","PPIL6",-0.287749311941808,0.00183706847315055,0.0126172965366226
"2036","MYR1","VPS28",0.224051065866601,0.00183883955911876,0.0126172965366226
"2037","MYR1","FOCAD",-0.245010899429912,0.00184271206073016,0.012631286951612
"2038","MYR1","UBE2S",-0.263212848999866,0.00185265483889231,0.0126868182754763
"2039","MYR1","SLC1A5",-0.215795530299619,0.00186230698269258,0.0127402510464441
"2040","MYR1","C1orf174",-0.387272501651474,0.00186745975527687,0.0127602258822326
"2041","MYR1","NDUFB1",0.116051283122742,0.00186893132750365,0.0127602258822326
"2042","MYR1","PRPS1",-0.360834593956381,0.00187700010813631,0.0127953588397265
"2043","MYR1","NCALD",-0.420862188042082,0.00187779181114291,0.0127953588397265
"2044","MYR1","CMBL",0.359578849194496,0.00188467021835774,0.0128083783676616
"2045","MYR1","GLIPR1",-0.252297296640339,0.00188671423147399,0.0128083783676616
"2046","MYR1","WDR34",-0.329519048667891,0.00188679530142439,0.0128083783676616
"2047","MYR1","CCNL1",0.236905349453015,0.0018871395040175,0.0128083783676616
"2048","MYR1","PSG5",0.421088461207965,0.00188915723435742,0.0128094529404412
"2049","MYR1","UHRF1BP1L",0.286675837703419,0.00189795813762035,0.012836598101729
"2050","MYR1","RAD51D",-0.311075013770031,0.00189868439213029,0.012836598101729
"2051","MYR1","RNFT1",-0.283558949461726,0.00189881241395999,0.012836598101729
"2052","MYR1","TMEM147",-0.227703262537108,0.00190062850343768,0.012836598101729
"2053","MYR1","ADAMTSL4",0.296644274548789,0.00190247737870015,0.012836598101729
"2054","MYR1","SLC19A1",-0.298022807240592,0.00192029968568791,0.0129441727345441
"2055","MYR1","PGAP1",-0.380265132522816,0.00192856353670592,0.0129848694097751
"2056","MYR1","CIR1",0.23328885937537,0.00193010687699371,0.0129848694097751
"2057","MYR1","HOXA10",0.303887621660953,0.0019320603814902,0.0129853307005717
"2058","MYR1","CDCA4",-0.358962036507602,0.00194108248960123,0.0130332527006461
"2059","MYR1","ABHD3",-0.469278656674634,0.00194309662670614,0.0130340726985186
"2060","MYR1","EMC7",0.157415471852056,0.0019459216461698,0.0130403251171826
"2061","MYR1","NAE1",-0.218391006046126,0.00195777727563927,0.0131070239571224
"2062","MYR1","CHSY1",-0.33159741464907,0.00197963450693743,0.0132404874934873
"2063","MYR1","CTSC",0.283757685763434,0.00198231708378073,0.0132455697285795
"2064","MYR1","ABCA1",0.390691113285935,0.00198670109302383,0.0132619998351174
"2065","MYR1","AC026356.2",-0.287542630300486,0.00199438053264416,0.0132903524632027
"2066","MYR1","HSPH1",-0.24037506562853,0.00199941303838164,0.0132903524632027
"2067","MYR1","ABRACL",-0.371638855398225,0.00199990265903963,0.0132903524632027
"2068","MYR1","TMSB15A",-0.312518453204366,0.00200004739525036,0.0132903524632027
"2069","MYR1","ORC6",-0.324049562318783,0.00200059449910599,0.0132903524632027
"2070","MYR1","GMPR",0.330138996140681,0.00200664091768963,0.0133092138932225
"2071","MYR1","ENTPD1-AS1",-0.406699074405708,0.00200729760996634,0.0133092138932225
"2072","MYR1","DTYMK",-0.339826135456546,0.00200955685126936,0.0133113818734564
"2073","MYR1","CENPL",-0.270311234972993,0.00201582434786606,0.0133400710206045
"2074","MYR1","MMS22L",-0.442697401799882,0.00202987717370969,0.0134201764392381
"2075","MYR1","GAS5",0.114545959477466,0.00203369927136152,0.0134325544395106
"2076","MYR1","MCM10",-0.30302795082447,0.00204002101786737,0.0134614030575559
"2077","MYR1","POLD3",-0.354040122426821,0.00204358975075474,0.0134720476487554
"2078","MYR1","UTP15",-0.346653141619837,0.00204894023110792,0.0134937233276443
"2079","MYR1","CAMLG",0.177748951094967,0.00205178806109824,0.0134937233276443
"2080","MYR1","AUH",0.33580692015752,0.00205501465742182,0.0134937233276443
"2081","MYR1","AC092807.3",-0.351748027349458,0.00205502129690952,0.0134937233276443
"2082","MYR1","MRPL12",-0.309276335197927,0.00205667143185172,0.0134937233276443
"2083","MYR1","PCYT2",-0.364321866357908,0.00205932842428166,0.0134983002044494
"2084","MYR1","RAB27A",-0.318042502614722,0.00206741413445639,0.0135384182245913
"2085","MYR1","RAB32",-0.200940850410307,0.00207239681745036,0.0135581592359122
"2086","MYR1","TEX22",-0.257540450561525,0.00207651504721306,0.0135722126757598
"2087","MYR1","CCNG2",0.332606996208384,0.00208098766969156,0.0135885536080618
"2088","MYR1","CFL1",-0.114996858120873,0.00208311943779223,0.0135895926202185
"2089","MYR1","MPV17L2",-0.311885217169204,0.0020857869624837,0.0135896879899127
"2090","MYR1","CPOX",-0.301444952244264,0.00208707938646068,0.0135896879899127
"2091","MYR1","TERF2",-0.35295560421935,0.00210313951944165,0.0136679407776706
"2092","MYR1","FAM86DP",-0.334700748011309,0.00210875652216995,0.0136679407776706
"2093","MYR1","BEND3",-0.246571959184922,0.00211249706298439,0.0136679407776706
"2094","MYR1","AL049650.1",-0.254362812183559,0.00211278416866616,0.0136679407776706
"2095","MYR1","GRK5",0.326982306665857,0.00211393813807053,0.0136679407776706
"2096","MYR1","SAMD9",0.433808845421453,0.0021142816062875,0.0136679407776706
"2097","MYR1","TFPI",0.329594010885929,0.00211473562268319,0.0136679407776706
"2098","MYR1","WDR4",-0.366728509457146,0.00211496949760443,0.0136679407776706
"2099","MYR1","LBR",-0.307356920273855,0.00211948660570201,0.0136805755390594
"2100","MYR1","HIVEP3",-0.453719227754717,0.00212089630943758,0.0136805755390594
"2101","MYR1","LOX",0.252767571398914,0.00212318574024126,0.013682531865783
"2102","MYR1","TELO2",-0.304723786326743,0.00212673268993804,0.0136863835239693
"2103","MYR1","NCOA7",-0.210734670017757,0.00213120744445369,0.0136863835239693
"2104","MYR1","NOD1",-0.361880659372479,0.00213148715293099,0.0136863835239693
"2105","MYR1","FAM149B1",0.376333774381891,0.00213574883428488,0.0136863835239693
"2106","MYR1","RBM14",-0.34060466563045,0.00213631215555708,0.0136863835239693
"2107","MYR1","AC139887.2",-0.266351079908409,0.00213967702936782,0.0136863835239693
"2108","MYR1","AC027644.3",-0.266351079908409,0.00213967702936782,0.0136863835239693
"2109","MYR1","BLZF2P",-0.272213466621572,0.00213967702936782,0.0136863835239693
"2110","MYR1","CHMP2B",0.247804417751873,0.00214531224135028,0.0137096994718572
"2111","MYR1","REPIN1",-0.346382134367922,0.00215317056551887,0.0137471659183128
"2112","MYR1","NRM",-0.292191983999709,0.00215696514880703,0.0137586415834552
"2113","MYR1","COL4A2",-0.152976503729553,0.002159698297809,0.0137633317054636
"2114","MYR1","MAP6",0.344210562112564,0.00217380340501439,0.0138404174280445
"2115","MYR1","BBX",0.16425822121414,0.00217727344537444,0.0138450745939548
"2116","MYR1","PSIP1",-0.223809795699006,0.00217876181292951,0.0138450745939548
"2117","MYR1","SDHAF3",-0.377113362204648,0.00218138299093534,0.0138450745939548
"2118","MYR1","CSTF2T",-0.347103860413799,0.0021825738146371,0.0138450745939548
"2119","MYR1","SIMC1",-0.378299554092373,0.00218660364379873,0.0138578771868716
"2120","MYR1","IFIT3",0.462067276336115,0.00218864450041795,0.0138580624663412
"2121","MYR1","MTHFD2",-0.285382804723991,0.00220524459307317,0.013950348945529
"2122","MYR1","TTLL1",-0.326538442381838,0.00221032175093612,0.013954948387031
"2123","MYR1","PUF60",-0.236650199272415,0.00221083854751204,0.013954948387031
"2124","MYR1","LINC00511",-0.526228680002839,0.00221469376128385,0.013954948387031
"2125","MYR1","G3BP1",-0.17319659067933,0.00221577945776218,0.013954948387031
"2126","MYR1","MYBBP1A",-0.339179612357404,0.00221610009223573,0.013954948387031
"2127","MYR1","NUP98",-0.220084199105633,0.00222255024070477,0.0139725572096726
"2128","MYR1","ABCF1",-0.183074742511018,0.00222295292521428,0.0139725572096726
"2129","MYR1","MTMR2",-0.296573355748053,0.00222815394309573,0.0139924817812092
"2130","MYR1","BCL2",-0.511643321212599,0.00223199162089455,0.014003816280822
"2131","MYR1","BTN2A1",0.33435023052744,0.00224411098260497,0.014067043274946
"2132","MYR1","LINC01798",-0.400897766319631,0.00225194219230171,0.0141021389481806
"2133","MYR1","GAP43",-0.487086138215761,0.00225380388763926,0.0141021389481806
"2134","MYR1","TAOK2",-0.304725579732323,0.00226626922300492,0.0141672674022513
"2135","MYR1","COL4A1",-0.235342716946161,0.00227953664550194,0.0142372873534568
"2136","MYR1","HIF1A-AS2",-0.308196592111696,0.00228688942514184,0.0142702728711976
"2137","MYR1","ASAP2",-0.28176336193654,0.00229284462887405,0.0142944856545822
"2138","MYR1","RAI14",-0.164573204133293,0.00230116335328417,0.0143333764383134
"2139","MYR1","GGCX",-0.327215374816829,0.00230354392038246,0.0143352430600856
"2140","MYR1","CNBP",-0.17828541529423,0.00230912286412384,0.014356992248149
"2141","MYR1","BAIAP2L1",-0.298307155354873,0.00231333529063721,0.0143702135412081
"2142","MYR1","TMEM70",-0.331341187569867,0.00232073486472786,0.0144031914262254
"2143","MYR1","SBF2",0.150494469982426,0.00232994137801524,0.0144472571495689
"2144","MYR1","GLT8D2",0.266588588336284,0.0023320293148963,0.0144472571495689
"2145","MYR1","APH1B",0.345665404248499,0.00233632034710136,0.0144608363622474
"2146","MYR1","ZEB2",-0.175131529088125,0.0023391446982926,0.0144653212087412
"2147","MYR1","USP9Y",0.322643227573745,0.00234732358654095,0.0144930497964924
"2148","MYR1","AL136531.2",-0.341534011487686,0.00234783619870598,0.0144930497964924
"2149","MYR1","GSPT1",-0.186232469910523,0.00235093200971227,0.014499167963212
"2150","MYR1","SLC1A4",-0.414312465672591,0.00236885661763277,0.0145966486930878
"2151","MYR1","ABCF2.1",-0.349404380288823,0.00237535479338932,0.0146236096261475
"2152","MYR1","OTULIN",-0.280040656726931,0.00240580566140631,0.0147962643583068
"2153","MYR1","FANCL",-0.401812652087138,0.00240769521638292,0.0147962643583068
"2154","MYR1","TNFAIP3",-0.408335660272117,0.0024106235881658,0.0148010569508683
"2155","MYR1","TRAF1",-0.507919430849566,0.00241952296600391,0.0148424699134469
"2156","MYR1","FRG1-DT",-0.301352376738784,0.00242249844819276,0.0148475016099643
"2157","MYR1","SETBP1",0.317343301079404,0.00244434622844587,0.0149476682746278
"2158","MYR1","FZD7",-0.331629773369562,0.0024462954395546,0.0149476682746278
"2159","MYR1","STRBP",-0.398317974214693,0.00244712470535844,0.0149476682746278
"2160","MYR1","TNRC6C",0.329417760566621,0.00244752065811876,0.0149476682746278
"2161","MYR1","ZNF717",-0.345434748932405,0.002450936815275,0.0149552734459074
"2162","MYR1","MMP14",0.31412871252755,0.00246852266650267,0.0150492501323335
"2163","MYR1","PRSS23",0.223611884509244,0.00248657638543605,0.015145910450282
"2164","MYR1","COPRS",-0.196843647357528,0.00249153481639673,0.0151627061397147
"2165","MYR1","TXNDC17",-0.198584949960876,0.00249862497555448,0.0151924337657501
"2166","MYR1","BACH2",-0.463298429955346,0.00250353774885708,0.0152019836862959
"2167","MYR1","PPFIBP2",0.389409808689141,0.00250460901204033,0.0152019836862959
"2168","MYR1","CNN3",-0.15388606906178,0.00252602078691551,0.0153159281481549
"2169","MYR1","SELENOF",0.124368515412368,0.00252782846631617,0.0153159281481549
"2170","MYR1","LIN7A",0.441382357269372,0.00253179368797832,0.0153264733888248
"2171","MYR1","ZFP91",-0.216909748137795,0.00254860297573785,0.0154091547947557
"2172","MYR1","XYLB",-0.351784658444456,0.00255183428480355,0.0154091547947557
"2173","MYR1","CTH",-0.266691947501422,0.00255216223266312,0.0154091547947557
"2174","MYR1","SHMT1",-0.329834601640789,0.002562147531856,0.0154558969763187
"2175","MYR1","FLRT2",-0.343087590836314,0.00257593853682704,0.0155090641373426
"2176","MYR1","RFC4",-0.335615270060752,0.00257771497129588,0.0155090641373426
"2177","MYR1","CDH24",-0.324853024973062,0.00257771497129588,0.0155090641373426
"2178","MYR1","DCLK2",-0.283080823068041,0.00259831284188917,0.0156193518043408
"2179","MYR1","ABCB8",-0.320927493455856,0.0026048690698245,0.0156451116146652
"2180","MYR1","HOOK2",0.357084591589793,0.00262330762243119,0.0157421308457565
"2181","MYR1","SFPQ",-0.212630783614624,0.00263049649814616,0.0157715320937588
"2182","MYR1","RAP2A",-0.323496083412262,0.00263609388221813,0.0157913484822615
"2183","MYR1","TMTC4",-0.36549034300526,0.00264812641313511,0.0158496462728825
"2184","MYR1","AC003006.1",-0.322338353343625,0.00265456149111734,0.0158743698891557
"2185","MYR1","EIF4EBP1",-0.31128614693671,0.00265994934379235,0.0158927936074462
"2186","MYR1","AP002381.2",-0.278907747146709,0.00267644993605898,0.0159775247916034
"2187","MYR1","ST20",-0.256265509766825,0.00268440494018148,0.0160111390761128
"2188","MYR1","FASN",-0.312408075763395,0.00269656165283733,0.0160697346249103
"2189","MYR1","MBD5",0.178677256759854,0.00270440341774505,0.0161025368581207
"2190","MYR1","LDLRAD3",-0.306935066662888,0.00271555552152235,0.0161459919416514
"2191","MYR1","ARL4C",-0.392158883226259,0.00271638912184265,0.0161459919416514
"2192","MYR1","AGAP1",-0.211569772777006,0.00272344677667197,0.0161670500217812
"2193","MYR1","C1QBP",-0.221538377882963,0.0027254685500385,0.0161670500217812
"2194","MYR1","KCNQ5",-0.615294319239254,0.00272697229283056,0.0161670500217812
"2195","MYR1","COL4A4",-0.414356037069586,0.00276017358262379,0.0163498158303485
"2196","MYR1","RRS1",-0.367086971640454,0.00276264198830363,0.0163503785716698
"2197","MYR1","PTPRJ",-0.32343357352867,0.0027758869247966,0.0164146652574453
"2198","MYR1","SMAD1",-0.336294602149027,0.00279127497405958,0.0164915036846453
"2199","MYR1","IVNS1ABP",-0.340946290818957,0.00279564310618687,0.0165031579764536
"2200","MYR1","TTLL5",-0.262341685972496,0.00281441780007725,0.0165965580724695
"2201","MYR1","C17orf49",-0.228707688322653,0.00281628340640396,0.0165965580724695
"2202","MYR1","KHK",-0.231909604584162,0.00283483095243012,0.0166856572587146
"2203","MYR1","SV2A",-0.392056882083209,0.00283761628699728,0.0166856572587146
"2204","MYR1","MAGI3",-0.299472247083633,0.00283930237636766,0.0166856572587146
"2205","MYR1","ABT1",-0.312516768167316,0.00284109100950388,0.0166856572587146
"2206","MYR1","PGAM5",-0.297850288750717,0.00285605568365672,0.0167592569035018
"2207","MYR1","IGFBP4",0.118427975124081,0.00286040998683407,0.0167705228930212
"2208","MYR1","POLR2B",-0.22468800879215,0.00287925245114207,0.0168666412720389
"2209","MYR1","SLC2A4RG",-0.344810736254823,0.00288864938733882,0.0168956683872236
"2210","MYR1","ZNF212",-0.278680012533844,0.00289215928345821,0.0168956683872236
"2211","MYR1","MCM8",-0.284156342229681,0.00289215928345821,0.0168956683872236
"2212","MYR1","AMBRA1",0.253288403329586,0.00289401781055651,0.0168956683872236
"2213","MYR1","NANP",-0.271248840904083,0.00291686336239841,0.0170146246431521
"2214","MYR1","SLC20A1",-0.273745366025987,0.00291996598194387,0.0170156341773414
"2215","MYR1","PSME1",0.125482186424878,0.00292197637273841,0.0170156341773414
"2216","MYR1","ZNF207",-0.160273275096143,0.00296310063987145,0.0172405408007385
"2217","MYR1","NAF1",-0.381496355935523,0.00297338289133483,0.0172857677117347
"2218","MYR1","WDR26",0.200520159921015,0.00298048782408484,0.0173014519068136
"2219","MYR1","GUCY1B1",-0.321999237426828,0.00298110370349656,0.0173014519068136
"2220","MYR1","WDR36",-0.278316274761591,0.00300150590566731,0.0174051971246987
"2221","MYR1","RNASEH2B",-0.288664914116144,0.00300576764144575,0.0174152508678888
"2222","MYR1","PPAN",-0.298513353556695,0.00301471323488577,0.0174376634029216
"2223","MYR1","MAF",0.414017623900415,0.00302186876917963,0.0174376634029216
"2224","MYR1","ALG8",-0.328446862256143,0.003028360170046,0.0174376634029216
"2225","MYR1","HPDL",-0.191284829503305,0.00302988577345002,0.0174376634029216
"2226","MYR1","LINC00624",-0.191284829503305,0.00302988577345002,0.0174376634029216
"2227","MYR1","MATR3",-0.191284829503305,0.00302988577345002,0.0174376634029216
"2228","MYR1","POLA2",-0.191284829503305,0.00302988577345002,0.0174376634029216
"2229","MYR1","AC008770.2",-0.191284829503305,0.00302988577345002,0.0174376634029216
"2230","MYR1","WDR82",-0.179078214091555,0.00303734851268686,0.0174452817142905
"2231","MYR1","FTX",0.131243128207743,0.00303845522559472,0.0174452817142905
"2232","MYR1","SPRED1",-0.217124817683837,0.00304445926503597,0.0174452817142905
"2233","MYR1","AC055854.1",-0.202881843588324,0.00304893586645461,0.0174452817142905
"2234","MYR1","ATP2A1-AS1",-0.211053884747222,0.00304893586645461,0.0174452817142905
"2235","MYR1","HMGB1P24",-0.202881843588324,0.00304893586645461,0.0174452817142905
"2236","MYR1","LIF",-0.202881843588324,0.00304893586645461,0.0174452817142905
"2237","MYR1","SYNGR1",0.219513863239078,0.00305976450399291,0.0174692636608164
"2238","MYR1","RALBP1",-0.193735434812877,0.00306259704354099,0.0174692636608164
"2239","MYR1","PODXL2",-0.214386378691616,0.00306327050403051,0.0174692636608164
"2240","MYR1","AC103740.1",-0.214386378691616,0.00306327050403051,0.0174692636608164
"2241","MYR1","EDIL3",-0.297959118266962,0.00308778544202213,0.0175894399700871
"2242","MYR1","PLXNB2",0.290742254579058,0.0030894501907106,0.0175894399700871
"2243","MYR1","PDIA3",-0.111725114586153,0.00310627796878599,0.0176706432097165
"2244","MYR1","SERPINB1",0.367004105674202,0.00311874444538509,0.017726922841797
"2245","MYR1","FMNL3",-0.33792551939392,0.0031282056960234,0.0177660420774157
"2246","MYR1","LSG1",-0.3412907652882,0.00313123672125593,0.0177686077205371
"2247","MYR1","EIF2S1",-0.263052647447586,0.00313424312066795,0.0177710295129889
"2248","MYR1","E2F1",-0.300019620060184,0.00314845142534079,0.0178369094318854
"2249","MYR1","NUP205",-0.336187502955224,0.00316237128081566,0.0179010482773534
"2250","MYR1","BVES",-0.275563236104378,0.00317922642105332,0.017967519378357
"2251","MYR1","MELK",-0.355335759190787,0.00317933025435,0.017967519378357
"2252","MYR1","TRIM47",-0.355867445022817,0.00321167309517387,0.0181332792232309
"2253","MYR1","TLK1",0.196846319223762,0.00321392566868413,0.0181332792232309
"2254","MYR1","EIF3J",-0.173385763207624,0.00322824833165796,0.0181991839253614
"2255","MYR1","CPT1C",-0.31646376398364,0.00323994981416689,0.0182502160832344
"2256","MYR1","CMAHP",-0.334353476190463,0.00325109300060527,0.0182980226153347
"2257","MYR1","RCC1",-0.341471617645154,0.00325872540240983,0.0183251018991537
"2258","MYR1","RNF138",-0.338896609498045,0.0032612244053364,0.0183251018991537
"2259","MYR1","DNA2",-0.276731339760718,0.00328268022170746,0.0184306308454301
"2260","MYR1","FBN2",0.301191341282717,0.00330176381116334,0.0184908222702635
"2261","MYR1","DENND5A",-0.179943743245949,0.00330213985900383,0.0184908222702635
"2262","MYR1","TRMT10C",-0.241939947614293,0.00330359276462699,0.0184908222702635
"2263","MYR1","MRPL24",-0.314591786739077,0.00330413735153061,0.0184908222702635
"2264","MYR1","CACYBP",-0.196824388024294,0.00331540258270878,0.0185388055132149
"2265","MYR1","HSPA9",-0.182949023556851,0.00331997510133339,0.0185493174964199
"2266","MYR1","HUWE1",-0.100680771124481,0.00333294441031979,0.018606688851453
"2267","MYR1","C16orf91",-0.262991839192808,0.00334679244768918,0.0186632674495607
"2268","MYR1","DNAJC1",-0.167813334357175,0.00334849739695994,0.0186632674495607
"2269","MYR1","DHFR",-0.34406757851162,0.00335515719737944,0.0186852691453088
"2270","MYR1","TSPAN13",-0.387505098117382,0.00336153651455914,0.0187056745143763
"2271","MYR1","AC005921.2",-0.297238649500166,0.00336566829129602,0.0187135503298937
"2272","MYR1","AGO3",-0.203358890015314,0.00337915841464689,0.0187734050955665
"2273","MYR1","POLR3GL",0.289330231348742,0.00340152576438973,0.0188743233682331
"2274","MYR1","PRDM15",-0.304173305180808,0.00340280296463137,0.0188743233682331
"2275","MYR1","WDR12",-0.325361458759764,0.00340604930598783,0.018877130868021
"2276","MYR1","MYC",-0.318376262786468,0.00342372467178504,0.0189598386365974
"2277","MYR1","CSNK1A1",0.154758712272868,0.00342998241290858,0.0189792360180941
"2278","MYR1","WDYHV1",-0.358244809319187,0.00345106189231669,0.0190805500611314
"2279","MYR1","MYLK",0.143571099137646,0.00347399875508129,0.0191919626493625
"2280","MYR1","CCNDBP1",0.300780458244261,0.00349152029515939,0.0192724013608949
"2281","MYR1","TET1",0.342694532579629,0.00349415434747536,0.0192724013608949
"2282","MYR1","SLC9B2",-0.297024681484258,0.0035000570066307,0.0192876681984698
"2283","MYR1","AMPD3",-0.353752577273127,0.00350319128309009,0.0192876681984698
"2284","MYR1","PARP9",0.289081450651389,0.00350892065294395,0.0192876681984698
"2285","MYR1","TGIF2",-0.322465299266536,0.00350947254933279,0.0192876681984698
"2286","MYR1","VDR",0.337590106776553,0.00351092116720586,0.0192876681984698
"2287","MYR1","COX5A",-0.185784491323423,0.00353741218112609,0.0194068062987877
"2288","MYR1","VCL",-0.159447978139945,0.0035382419380574,0.0194068062987877
"2289","MYR1","LINC01481",0.432022708045429,0.00359342796533549,0.0196792697650566
"2290","MYR1","AC009120.2",-0.318345772575321,0.00359363062337657,0.0196792697650566
"2291","MYR1","PRKCD",0.32046474704131,0.00359760631480449,0.0196853930918889
"2292","MYR1","IPO5",-0.182582607040772,0.00360547499623928,0.0197127914675336
"2293","MYR1","PDE3B",-0.36893484296694,0.00360885439544528,0.0197156208804302
"2294","MYR1","RIMS2",-0.502403457833271,0.0036117720588878,0.019715925288176
"2295","MYR1","SMC5-AS1",-0.365693741988542,0.00361738798871119,0.0197309468362877
"2296","MYR1","DDX56",-0.32668267973792,0.00364752498557004,0.0198795883113861
"2297","MYR1","PPP1R3E",-0.252110876744672,0.00366154361855686,0.0199402165914927
"2298","MYR1","CS",-0.287304618600143,0.00367143639203252,0.0199657604664479
"2299","MYR1","TFB2M",-0.32512920904952,0.003672030557554,0.0199657604664479
"2300","MYR1","ENOPH1",-0.348355921447578,0.00367870857562154,0.0199862960390038
"2301","MYR1","DCP2",0.305900278918346,0.00369685401495613,0.0200624817132957
"2302","MYR1","DSP",0.373507445043341,0.00369855592624265,0.0200624817132957
"2303","MYR1","CARMIL1",-0.332419963196466,0.00370793468843666,0.0200975311318963
"2304","MYR1","KLHDC2",0.227529756433907,0.00373717488635729,0.0202400926038643
"2305","MYR1","FGFR1",-0.131047083276697,0.00374123416548867,0.0202461603818158
"2306","MYR1","BICC1",0.123735179610263,0.00374661848983763,0.0202593836550168
"2307","MYR1","ACACA",-0.195224271340591,0.00375383215817346,0.0202762911513463
"2308","MYR1","MYB",-0.271241453824412,0.00376102984028946,0.0202762911513463
"2309","MYR1","JADE1",-0.310984868199018,0.003761510006871,0.0202762911513463
"2310","MYR1","AC006581.2",-0.313577044656427,0.00376151837587757,0.0202762911513463
"2311","MYR1","MCFD2",0.213524460190835,0.00380303875388275,0.0204770810236812
"2312","MYR1","ENTPD6",-0.279177835956132,0.00380695098189886,0.0204770810236812
"2313","MYR1","PIK3R4",-0.36747953850809,0.00380768482963211,0.0204770810236812
"2314","MYR1","UBXN11",-0.251124392851122,0.00381703059987779,0.0205113290191561
"2315","MYR1","TPR",-0.155586974965299,0.00382265044310527,0.0205217677393497
"2316","MYR1","EBNA1BP2",-0.263064389201387,0.00382996011911425,0.0205217677393497
"2317","MYR1","LBHD1",-0.254362812183559,0.0038336467435047,0.0205217677393497
"2318","MYR1","HAUS4",-0.246571959184922,0.0038336467435047,0.0205217677393497
"2319","MYR1","ELP4",-0.313865235905576,0.00383465845807648,0.0205217677393497
"2320","MYR1","DCUN1D5",-0.22289476963655,0.00383684669012664,0.0205217677393497
"2321","MYR1","TPST1",0.181103191238346,0.00386247816763003,0.0206286332409664
"2322","MYR1","BICD2",-0.300702391496341,0.00386281563083853,0.0206286332409664
"2323","MYR1","NLE1",-0.231086628928942,0.00386908743959931,0.0206461218988378
"2324","MYR1","GFOD2",-0.319390890733984,0.00388136645434786,0.0206956141671845
"2325","MYR1","RNF139-AS1",-0.23551943752227,0.00390356518320593,0.0207978813202673
"2326","MYR1","H2AFY2",-0.349540351695749,0.00390680175689519,0.0207990396470255
"2327","MYR1","PSME2",-0.172882188486066,0.00391112449309778,0.0208059742339387
"2328","MYR1","ANK2",-0.399974135230306,0.00391809665941856,0.0208269813940852
"2329","MYR1","CDIP1",-0.28627415749619,0.00392818509278058,0.0208645081759178
"2330","MYR1","SMC6",-0.25829071523285,0.00393310195055574,0.0208745295357307
"2331","MYR1","RFXAP",-0.240296630958369,0.00395420737351396,0.0209703884496826
"2332","MYR1","RELT",-0.216426684390317,0.00396908107074218,0.0210330765356484
"2333","MYR1","EIF1B",0.15395859275718,0.00397754216363742,0.0210565089857159
"2334","MYR1","BDNF",0.323656997369158,0.00398054974641471,0.0210565089857159
"2335","MYR1","MYCBP",-0.309749536564887,0.00398267255166031,0.0210565089857159
"2336","MYR1","MYO1D",0.180635733424576,0.00401236003635717,0.0211728783768711
"2337","MYR1","CCDC102A",0.321427104197243,0.00401273227388028,0.0211728783768711
"2338","MYR1","TOR3A",-0.29563800083601,0.00401390320223454,0.0211728783768711
"2339","MYR1","NXPH4",-0.205139874107118,0.0040299625046402,0.0212237202024058
"2340","MYR1","AC145207.5",-0.205139874107118,0.0040299625046402,0.0212237202024058
"2341","MYR1","HSP90B1",-0.111500721775319,0.00403278411161986,0.0212237202024058
"2342","MYR1","SS18L1",-0.291346486433068,0.004044468588004,0.0212689649639386
"2343","MYR1","TTC7A",0.250407749337147,0.00405848489276944,0.0213263939178403
"2344","MYR1","XPO5",-0.276121315434712,0.00406264785322698,0.0213319977598176
"2345","MYR1","SZT2",-0.337610446016956,0.00407132794136314,0.0213521117025787
"2346","MYR1","ELK3",0.239200824974607,0.00407267742447212,0.0213521117025787
"2347","MYR1","RFC5",-0.229386989279679,0.00408950290203119,0.021424019385622
"2348","MYR1","HNRNPK",-0.107536637994498,0.00410964330568,0.021479181596996
"2349","MYR1","HELZ",0.181119319182812,0.00411385544379896,0.021479181596996
"2350","MYR1","LAPTM4B",-0.308984061158421,0.00411607647385356,0.021479181596996
"2351","MYR1","MCM2",-0.308195327222094,0.00411681019006041,0.021479181596996
"2352","MYR1","HILPDA",-0.28838012829251,0.00411735284434276,0.021479181596996
"2353","MYR1","DHX29",0.206912580902096,0.00411873985914236,0.021479181596996
"2354","MYR1","IL17RA",0.319778537567378,0.00416447897119577,0.0217012826267531
"2355","MYR1","MED31",-0.259582550490405,0.00417704036153286,0.0217502880201057
"2356","MYR1","FAM136A",-0.301193164183484,0.00420162696302413,0.0218607662959917
"2357","MYR1","SURF1",0.326193989973701,0.0042054045439239,0.0218607662959917
"2358","MYR1","SNCA",-0.521553361521054,0.00420777705160183,0.0218607662959917
"2359","MYR1","COL16A1",0.305960116267233,0.00422029157865257,0.0219092605013847
"2360","MYR1","CA11",0.310337619144603,0.00423231165850259,0.0219551167284822
"2361","MYR1","TRHDE",0.258308789695259,0.00423969985876327,0.021955344412615
"2362","MYR1","PPARD",-0.283951538043782,0.00424247378413589,0.021955344412615
"2363","MYR1","ENOX1",-0.406701368495374,0.00424467066720574,0.021955344412615
"2364","MYR1","NIPAL1",-0.270188500805087,0.00425447674434,0.021955344412615
"2365","MYR1","DVL1",-0.310298554253787,0.00425728301428313,0.021955344412615
"2366","MYR1","SNAP25-AS1",-0.377929253630004,0.00425923942542069,0.021955344412615
"2367","MYR1","GYG1",0.27456828105623,0.00425957909864957,0.021955344412615
"2368","MYR1","ZXDC",-0.321400626512783,0.00426060249496531,0.021955344412615
