target,gene.set,mean.score,mean.score.z,auc,p.value,p.value.bh
GRA46,PID_MYC_REPRESS_PATHWAY,1.160263813,0.275345327,0.504646573,0.846796098,0.983805234
GRA46,PID_NCADHERIN_PATHWAY,1.247778714,0.165658898,0.501716673,0.943098011,0.994469181
GRA46,PID_NECTIN_PATHWAY,1.258954987,0.339867708,0.51069927,0.656397982,0.949131258
GRA46,PID_NEPHRIN_NEPH1_PATHWAY,0.725773055,0.44799536,0.51820796,0.448978744,0.902331627
GRA46,PID_NETRIN_PATHWAY,1.203968948,0.658547108,0.525615124,0.286819802,0.834922629
GRA46,PID_NFAT_3PATHWAY,1.17728804,-0.708833127,0.465932301,0.156599978,0.747204829
GRA46,PID_NFAT_TFPATHWAY,0.724283831,0.305861439,0.509984413,0.678020023,0.954135136
GRA46,PID_NFKAPPAB_ATYPICAL_PATHWAY,0.899607168,0.517352192,0.515756124,0.512360694,0.921060138
GRA46,PID_NFKAPPAB_CANONICAL_PATHWAY,1.270835919,0.368296234,0.509544271,0.6914674,0.956756316
GRA46,PID_NOTCH_PATHWAY,0.910552624,-1.838326804,0.44201235,0.015898332,0.352108313
GRA46,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.683752032,0.652401148,0.518033874,0.453327068,0.904803548
GRA46,PID_P38_ALPHA_BETA_PATHWAY,0.675732342,1.016408986,0.541826022,0.081998364,0.641529611
GRA46,PID_P38_GAMMA_DELTA_PATHWAY,0.712404857,0.557357776,0.518164065,0.450072911,0.90329786
GRA46,PID_P38_MK2_PATHWAY,1.481005753,0.572094947,0.525893721,0.281610426,0.833549233
GRA46,PID_P38_MKK3_6PATHWAY,0.748698055,1.175692157,0.541144011,0.087109262,0.65031394
GRA46,PID_P53_DOWNSTREAM_PATHWAY,0.740580473,0.396624809,0.520130072,0.402567754,0.888420362
GRA46,PID_P53_REGULATION_PATHWAY,0.967424911,-0.406132423,0.480576723,0.419289713,0.894401317
GRA46,PID_P73PATHWAY,0.778880536,-0.11591295,0.492383216,0.75145945,0.967776754
GRA46,PID_P75_NTR_PATHWAY,0.80330526,-0.702177295,0.476434194,0.327130966,0.853722675
GRA46,PID_PDGFRA_PATHWAY,1.043579751,0.150405519,0.508587545,0.721030567,0.961360882
GRA46,PID_PDGFRB_PATHWAY,1.189236803,0.822865636,0.528530093,0.235490206,0.8094276
GRA46,PID_PI3KCI_AKT_PATHWAY,1.418700682,-0.039152617,0.502227285,0.92621423,0.993088539
GRA46,PID_PI3KCI_PATHWAY,1.019675145,0.688639351,0.524930724,0.299891882,0.841213534
GRA46,PID_PI3K_PLC_TRK_PATHWAY,1.047626164,0.608414158,0.516513682,0.492292521,0.914353252
GRA46,PID_PLK1_PATHWAY,0.632596549,-0.019668293,0.483507817,0.492856185,0.914353252
GRA46,PID_PRL_SIGNALING_EVENTS_PATHWAY,1.606181176,0.541461094,0.507544223,0.753750175,0.968178663
GRA46,PID_PS1_PATHWAY,0.781160876,-0.764438029,0.475726801,0.312819276,0.846472558
GRA46,PID_PTP1B_PATHWAY,0.971753764,0.285021412,0.515645342,0.515330722,0.921102499
GRA46,PID_RAC1_PATHWAY,1.368646014,1.324304058,0.548973699,0.041707968,0.514588717
GRA46,PID_RAC1_REG_PATHWAY,0.703008088,-0.188902766,0.501761165,0.941625723,0.994469181
GRA46,PID_RANBP2_PATHWAY,1.524267006,-0.219429724,0.5001284,0.99574497,0.999900575
GRA46,PID_RAS_PATHWAY,1.030853948,0.01721459,0.509993968,0.677729201,0.9540466
GRA46,PID_RB_1PATHWAY,0.728461667,-0.121103018,0.497156098,0.905870237,0.991876026
GRA46,PID_REELIN_PATHWAY,0.742425644,-0.49319974,0.484200578,0.511202332,0.921060138
GRA46,PID_REG_GR_PATHWAY,0.941000748,-0.31448064,0.480882792,0.426655877,0.897243638
GRA46,PID_RETINOIC_ACID_PATHWAY,0.647953649,-0.455411831,0.488688891,0.638116912,0.945434705
GRA46,PID_RET_PATHWAY,0.91482967,-0.367359318,0.487525531,0.603964217,0.937327125
GRA46,PID_RHOA_PATHWAY,1.16836311,0.048494031,0.505014452,0.83483454,0.981910805
GRA46,PID_RHOA_REG_PATHWAY,0.730094805,0.125529977,0.506659162,0.781860255,0.973025875
GRA46,PID_RHODOPSIN_PATHWAY,0.103971761,-1.353057182,0.454230319,0.057015424,0.57376416
GRA46,PID_RXR_VDR_PATHWAY,0.448506471,1.290785393,0.544222615,0.065935438,0.604915629
GRA46,PID_S1P_META_PATHWAY,0.741210162,1.268435727,0.53873398,0.107259642,0.683966955
GRA46,PID_S1P_S1P1_PATHWAY,1.29486731,1.941656901,0.575225744,0.00175978,0.091440863
GRA46,PID_S1P_S1P2_PATHWAY,1.025354896,-0.322018035,0.485544593,0.547786881,0.927518112
GRA46,PID_S1P_S1P3_PATHWAY,1.030428419,1.002638249,0.533559177,0.162878871,0.751663039
GRA46,PID_S1P_S1P4_PATHWAY,0.786479834,0.535120333,0.516669852,0.48820853,0.91270791
GRA46,PID_SHP2_PATHWAY,0.880010704,0.407603007,0.513197986,0.58314712,0.933173537
GRA46,PID_SMAD2_3NUCLEAR_PATHWAY,0.844717933,-0.131491462,0.492787526,0.764250751,0.969551113
GRA46,PID_SMAD2_3PATHWAY,1.035824569,0.306392769,0.509233126,0.701032986,0.9576829
GRA46,PID_SYNDECAN_1_PATHWAY,1.500326171,0.018303342,0.499849504,0.995011865,0.999876062
GRA46,PID_SYNDECAN_2_PATHWAY,1.360578147,0.037396725,0.5018179,0.9397486,0.994469181
GRA46,PID_SYNDECAN_3_PATHWAY,0.766431829,0.517150436,0.520966461,0.383304974,0.879675935
GRA46,PID_SYNDECAN_4_PATHWAY,1.816295407,1.082457418,0.54092394,0.088812272,0.652188412
GRA46,PID_TAP63_PATHWAY,0.774333047,0.321244976,0.511607921,0.629326259,0.942828179
GRA46,PID_TCPTP_PATHWAY,1.038371765,0.687564465,0.532405372,0.177826739,0.76845218
GRA46,PID_TCR_CALCIUM_PATHWAY,0.835958664,0.922996615,0.529672551,0.217262406,0.796221887
GRA46,PID_TCR_JNK_PATHWAY,0.777896722,0.273288686,0.513488826,0.574874361,0.931985003
GRA46,PID_TCR_PATHWAY,0.737729411,0.621880224,0.527125461,0.259350738,0.823287766
GRA46,PID_TCR_RAS_PATHWAY,1.039766635,-0.256694145,0.482474649,0.466164119,0.907035706
GRA46,PID_TELOMERASE_PATHWAY,1.083753975,0.187716561,0.518035964,0.453274718,0.904803548
GRA46,PID_TGFBR_PATHWAY,1.034660717,0.11109474,0.5060094,0.802682335,0.976466954
GRA46,PID_THROMBIN_PAR1_PATHWAY,0.960148503,0.09250688,0.511323651,0.637744433,0.945434705
GRA46,PID_THROMBIN_PAR4_PATHWAY,1.208189751,-1.656876091,0.442962507,0.017704944,0.370843091
GRA46,PID_TNF_PATHWAY,0.893887098,0.180018754,0.506462979,0.788131355,0.974315236
GRA46,PID_TOLL_ENDOGENOUS_PATHWAY,0.816474128,-0.739386135,0.473545501,0.271320355,0.830535528
GRA46,PID_TRAIL_PATHWAY,0.387412121,-0.111632605,0.497417376,0.914483818,0.992439556
GRA46,PID_TRKR_PATHWAY,0.935571315,-0.039675349,0.496511711,0.884676044,0.989635585
GRA46,PID_TXA2PATHWAY,0.755492222,-1.076683548,0.461398003,0.108461829,0.686131092
GRA46,PID_UPA_UPAR_PATHWAY,1.271996978,0.792213986,0.52986306,0.214324349,0.793695818
GRA46,PID_VEGFR1_2_PATHWAY,1.152874632,0.298434659,0.501925994,0.93617312,0.99401689
GRA46,PID_VEGFR1_PATHWAY,1.324152447,-1.321515111,0.451425236,0.043400633,0.522021985
GRA46,PID_VEGF_VEGFR_PATHWAY,0.789936367,-0.413443752,0.49444179,0.817224884,0.97853833
GRA46,PID_WNT_CANONICAL_PATHWAY,0.570306418,-1.095553702,0.469445075,0.203895446,0.785833615
GRA46,PID_WNT_NONCANONICAL_PATHWAY,0.810157232,0.359381196,0.51337894,0.577993474,0.932259795
GRA46,PID_WNT_SIGNALING_PATHWAY,0.710102896,1.362458557,0.55871475,0.014627381,0.338839285
GRA47,PID_A6B1_A6B4_INTEGRIN_PATHWAY,1.303020087,-0.180669206,0.48782867,0.68491031,0.955862684
GRA47,PID_AJDISS_2PATHWAY,0.878487965,0.190833232,0.515086187,0.614999369,0.940157451
GRA47,PID_ALK1_PATHWAY,0.9566985,0.556515536,0.521096135,0.481859141,0.911540353
GRA47,PID_ALK2_PATHWAY,1.135587134,0.436683759,0.516255381,0.587866856,0.933518194
GRA47,PID_ALPHA_SYNUCLEIN_PATHWAY,1.063486447,0.940708937,0.530183058,0.314288546,0.846872195
GRA47,PID_AMB2_NEUTROPHILS_PATHWAY,1.465343493,-0.451304843,0.47315126,0.370732891,0.875087363
GRA47,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1.194421717,0.140600016,0.504577371,0.878716039,0.988791544
GRA47,PID_ANTHRAX_PATHWAY,0.71241716,0.792010798,0.521665171,0.470118298,0.907922456
GRA47,PID_AP1_PATHWAY,1.143840304,0.153580409,0.501227724,0.967357041,0.996710461
GRA47,PID_ARF6_DOWNSTREAM_PATHWAY,1.340234805,1.119644725,0.536526066,0.223325294,0.799882083
GRA47,PID_ARF6_PATHWAY,0.368584946,-0.826833886,0.469572141,0.310379749,0.845287626
GRA47,PID_ARF6_TRAFFICKING_PATHWAY,0.97296334,0.515070097,0.51484696,0.620618128,0.940966132
GRA47,PID_ARF_3PATHWAY,1.602725178,0.609619402,0.533515053,0.263844973,0.826066797
GRA47,PID_AR_NONGENOMIC_PATHWAY,0.868457909,0.152014557,0.490032814,0.739671866,0.965233038
GRA47,PID_AR_PATHWAY,1.183412564,0.758055988,0.528073676,0.349304331,0.86680592
GRA47,PID_AR_TF_PATHWAY,1.001297334,1.267463407,0.551459891,0.086233146,0.649806268
GRA47,PID_ATF2_PATHWAY,0.910482156,0.483705481,0.516162942,0.58999175,0.934027618
GRA47,PID_ATM_PATHWAY,0.678436253,0.186648481,0.497564062,0.935279791,0.99401689
GRA47,PID_ATR_PATHWAY,0.531056899,0.675415104,0.529527621,0.324912722,0.851458154
GRA47,PID_AURORA_A_PATHWAY,0.778852918,-0.309332706,0.487955949,0.688031107,0.956693281
GRA47,PID_AURORA_B_PATHWAY,1.02705832,0.219283674,0.52515278,0.40171634,0.887922742
GRA47,PID_AVB3_INTEGRIN_PATHWAY,1.485578177,-0.309399987,0.489786619,0.733483183,0.96408125
GRA47,PID_AVB3_OPN_PATHWAY,1.227759288,-0.583443662,0.480435384,0.514235879,0.921060138
GRA47,PID_BARD1_PATHWAY,0.982279571,0.131028384,0.504929012,0.869478914,0.987265951
GRA47,PID_BCR_5PATHWAY,0.715727553,-0.758006128,0.473334281,0.374003255,0.875087363
GRA47,PID_BETA_CATENIN_DEG_PATHWAY,0.801040752,0.60641533,0.520459744,0.495176418,0.91515415
GRA47,PID_BETA_CATENIN_NUC_PATHWAY,1.004467209,0.463959727,0.522169174,0.459852634,0.905996238
GRA47,PID_BMP_PATHWAY,0.585988207,-0.080921219,0.4999712,0.999240075,0.999967918
GRA47,PID_CASPASE_PATHWAY,0.899414978,-1.14271163,0.44842816,0.085551769,0.649334356
GRA47,PID_CD40_PATHWAY,0.642318457,-0.580010118,0.470729722,0.32914725,0.854831605
GRA47,PID_CD8_TCR_DOWNSTREAM_PATHWAY,1.130720148,-0.49593431,0.470235939,0.321053545,0.849979746
GRA47,PID_CD8_TCR_PATHWAY,0.875837019,-0.717652145,0.47868647,0.477354929,0.909898664
GRA47,PID_CDC42_PATHWAY,1.059228615,0.055216659,0.503822063,0.898611249,0.991146553
GRA47,PID_CDC42_REG_PATHWAY,0.572836209,-0.402428144,0.477250177,0.448182974,0.902236108
GRA47,PID_CERAMIDE_PATHWAY,0.812405242,-0.583939211,0.459051712,0.172200974,0.761432448
GRA47,PID_CIRCADIAN_PATHWAY,0.46153276,0.342406437,0.503199143,0.915067945,0.992439556
GRA47,PID_CMYB_PATHWAY,1.03346168,-0.687533672,0.486869903,0.661577618,0.949959536
GRA47,PID_CONE_PATHWAY,-0.192222043,0.090915711,0.513432963,0.654273491,0.947793486
GRA47,PID_CXCR3_PATHWAY,0.595224015,-0.660476917,0.476009911,0.423828454,0.896280673
GRA47,PID_CXCR4_PATHWAY,0.924229694,0.701381937,0.521903005,0.465258337,0.906927454
GRA47,PID_DELTA_NP63_PATHWAY,0.971098528,0.116557198,0.504499797,0.880756089,0.989154564
GRA47,PID_DNA_PK_PATHWAY,0.998290641,-0.660735681,0.466941105,0.27040014,0.83026085
GRA47,PID_E2F_PATHWAY,0.622764709,-0.015229312,0.508275408,0.782635804,0.973309981
GRA47,PID_ECADHERIN_KERATINOCYTE_PATHWAY,1.12062058,-0.896522276,0.473178667,0.371221482,0.875087363
GRA47,PID_ECADHERIN_NASCENT_AJ_PATHWAY,1.317696449,-0.016263245,0.505688965,0.849578338,0.984435803
GRA47,PID_ECADHERIN_STABILIZATION_PATHWAY,1.300367795,-0.213525845,0.494524249,0.855152593,0.984435803
GRA47,PID_ENDOTHELIN_PATHWAY,0.880617851,0.273119453,0.489747134,0.732492255,0.963890614
GRA47,PID_EPHA2_FWD_PATHWAY,1.049080497,-0.303637357,0.493260757,0.822234734,0.979723956
GRA47,PID_EPHA_FWDPATHWAY,0.74786301,0.248820866,0.50586316,0.84502977,0.983682311
GRA47,PID_EPHB_FWD_PATHWAY,0.884416874,0.257473245,0.515886089,0.596376825,0.93567943
GRA47,PID_EPHRINB_REV_PATHWAY,0.656183066,0.078745245,0.50680056,0.820644692,0.979164065
GRA47,PID_EPO_PATHWAY,0.611055237,0.254159893,0.513932321,0.64230288,0.946131213
GRA47,PID_ERA_GENOMIC_PATHWAY,1.0297287,-0.3734709,0.485371829,0.625776302,0.942048502
GRA47,PID_ERBB1_DOWNSTREAM_PATHWAY,1.110218594,-0.012970199,0.499018007,0.973889184,0.997362941
GRA47,PID_ERBB1_INTERNALIZATION_PATHWAY,0.8007112,0.067642008,0.505387028,0.857474311,0.984745689
GRA47,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.857675147,-0.158054281,0.499418422,0.984536799,0.999189684
GRA47,PID_ERBB2_ERBB3_PATHWAY,0.82280751,-0.575620038,0.482833232,0.567108931,0.930460607
GRA47,PID_ERBB4_PATHWAY,0.653707012,-0.050780796,0.505175672,0.86301004,0.986073754
GRA47,PID_ERBB_NETWORK_PATHWAY,0.711297619,-0.295452567,0.491785444,0.784194496,0.973391018
GRA47,PID_ERB_GENOMIC_PATHWAY,0.971053227,2.705328336,0.583845698,0.005184823,0.195155693
GRA47,PID_ER_NONGENOMIC_PATHWAY,0.841664074,-0.251156591,0.478263758,0.468663074,0.907316671
GRA47,PID_FAK_PATHWAY,1.347111966,0.375642882,0.520544751,0.493386237,0.914353252
GRA47,PID_FANCONI_PATHWAY,0.267730067,0.330154941,0.506330002,0.83286546,0.981510239
GRA47,PID_FAS_PATHWAY,0.479510747,-0.493473423,0.480375926,0.512958141,0.921060138
GRA47,PID_FCER1_PATHWAY,0.914855115,0.178750622,0.500001394,0.999969109,0.999969109
GRA47,PID_FGF_PATHWAY,0.669399356,-0.597330634,0.488739592,0.707361097,0.959259998
GRA47,PID_FOXM1_PATHWAY,0.431510045,0.057920349,0.503388202,0.910069079,0.99243044
GRA47,PID_FOXO_PATHWAY,1.11772554,0.078508292,0.510075884,0.736937398,0.965221877
GRA47,PID_FRA_PATHWAY,1.048604212,-0.568855231,0.475679638,0.417475993,0.894019382
GRA47,PID_GLYPICAN_1PATHWAY,1.346712519,-0.127295729,0.491501623,0.77693206,0.971948718
GRA47,PID_GMCSF_PATHWAY,1.001973394,0.259436499,0.50119753,0.968159558,0.996900215
GRA47,PID_HDAC_CLASSIII_PATHWAY,1.007286724,-0.451516712,0.474435656,0.394058159,0.885588741
GRA47,PID_HDAC_CLASSII_PATHWAY,1.205179587,1.15959672,0.544945475,0.134022145,0.72296719
GRA47,PID_HDAC_CLASSI_PATHWAY,0.832441591,-0.011708937,0.504772005,0.873601161,0.988569796
GRA47,PID_HEDGEHOG_2PATHWAY,0.246682568,-0.136394424,0.489604527,0.728916983,0.963299037
GRA47,PID_HEDGEHOG_GLI_PATHWAY,0.808550694,-0.214839459,0.495444461,0.879290104,0.988791544
GRA47,PID_HES_HEY_PATHWAY,1.085851641,1.467448761,0.555245257,0.06550268,0.602879655
GRA47,PID_HIF1A_PATHWAY,1.711328917,-1.402652573,0.44859771,0.086585435,0.65031394
GRA47,PID_HIF1_TFPATHWAY,1.043197863,0.445966858,0.51779294,0.553053728,0.927769725
GRA47,PID_HIF2PATHWAY,1.03156313,-0.841714,0.463894324,0.228698571,0.804539154
GRA47,PID_HIV_NEF_PATHWAY,0.652399931,-0.377897312,0.471688954,0.345244691,0.86488395
GRA47,PID_HNF3A_PATHWAY,0.969936032,-0.102073553,0.497108369,0.923205871,0.993052625
GRA47,PID_HNF3B_PATHWAY,0.883762877,0.120626923,0.506081484,0.839336202,0.982588061
GRA47,PID_IFNG_PATHWAY,0.698889678,-0.381755202,0.489997975,0.738795073,0.965233038
GRA47,PID_IGF1_PATHWAY,1.185224542,0.936840045,0.530590905,0.307794237,0.844442457
GRA47,PID_IL12_2PATHWAY,0.875982021,0.280768036,0.517799443,0.552908655,0.927769725
GRA47,PID_IL12_STAT4_PATHWAY,0.773004162,-0.034989283,0.50213493,0.94326357,0.994469181
GRA47,PID_IL1_PATHWAY,0.61207637,-1.287186205,0.460200003,0.184547432,0.774468634
GRA47,PID_IL23_PATHWAY,0.5644119,-0.425863975,0.482329229,0.555782495,0.928349592
GRA47,PID_IL27_PATHWAY,0.644585087,0.62110813,0.542384581,0.157640956,0.747990089
GRA47,PID_IL2_1PATHWAY,0.920283056,-0.110138811,0.500202066,0.994631138,0.999838077
GRA47,PID_IL2_PI3K_PATHWAY,1.385897616,-0.214623654,0.493812606,0.836577222,0.982120383
GRA47,PID_IL2_STAT5_PATHWAY,0.87566151,0.507362128,0.520095561,0.502884937,0.918406245
GRA47,PID_IL3_PATHWAY,0.994735061,1.170601117,0.546202463,0.123478845,0.709497763
GRA47,PID_IL4_2PATHWAY,1.019431727,-0.82602333,0.469508966,0.309376258,0.84479076
GRA47,PID_IL5_PATHWAY,0.801146035,0.414217567,0.516685526,0.578026023,0.932259795
GRA47,PID_IL6_7_PATHWAY,1.156644096,-0.442969126,0.483642889,0.585532504,0.93343502
GRA47,PID_IL8_CXCR1_PATHWAY,0.719049358,-0.016903135,0.504915541,0.869832461,0.987512812
GRA47,PID_IL8_CXCR2_PATHWAY,0.773211685,1.134500563,0.545265064,0.13127769,0.719080867
GRA47,PID_ILK_PATHWAY,1.501136472,0.464182016,0.515706784,0.600528844,0.937177037
GRA47,PID_INSULIN_GLUCOSE_PATHWAY,1.384435884,0.497001941,0.51951677,0.51526526,0.921102499
GRA47,PID_INSULIN_PATHWAY,0.829559954,-0.499014026,0.47693291,0.44187841,0.901128645
GRA47,PID_INTEGRIN1_PATHWAY,1.481747505,-0.336351788,0.478483011,0.473160405,0.90894509
GRA47,PID_INTEGRIN2_PATHWAY,0.641054005,-0.982821633,0.470313049,0.322308834,0.849979746
GRA47,PID_INTEGRIN3_PATHWAY,1.709239698,-0.201176664,0.479861239,0.501967231,0.918105511
GRA47,PID_INTEGRIN4_PATHWAY,0.70005403,1.10002761,0.552588208,0.079562783,0.636148082
GRA47,PID_INTEGRIN5_PATHWAY,0.840632672,-0.020592181,0.495934993,0.892204418,0.990001708
GRA47,PID_INTEGRIN_A4B1_PATHWAY,1.521347247,-0.393207747,0.487013439,0.665050574,0.950961826
GRA47,PID_INTEGRIN_A9B1_PATHWAY,0.993332975,-0.590430965,0.482694805,0.563987083,0.930256535
GRA47,PID_INTEGRIN_CS_PATHWAY,0.852270001,0.796962601,0.532206503,0.282946553,0.833811235
GRA47,PID_KIT_PATHWAY,0.755346678,-0.764963928,0.478427268,0.47201477,0.908430322
GRA47,PID_LIS1_PATHWAY,1.328375251,-0.199477856,0.493654669,0.832466696,0.98131389
GRA47,PID_LKB1_PATHWAY,0.879262326,-0.260475341,0.475731664,0.418472922,0.894349927
GRA47,PID_LPA4_PATHWAY,0.258343116,-0.051072519,0.511106652,0.711176477,0.959602914
GRA47,PID_LYMPH_ANGIOGENESIS_PATHWAY,1.485148859,0.490568441,0.534656377,0.247926698,0.815893228
GRA47,PID_LYSOPHOSPHOLIPID_PATHWAY,0.70858762,-0.033832168,0.49633448,0.902743082,0.991654281
GRA47,PID_MAPK_TRK_PATHWAY,0.661054801,0.339115328,0.501319699,0.964912658,0.996710461
GRA47,PID_MET_PATHWAY,0.931703819,-0.416101049,0.491215479,0.769629877,0.97063522
GRA47,PID_MTOR_4PATHWAY,1.101098775,-0.7210802,0.46335223,0.22178671,0.798376114
GRA47,PID_MYC_ACTIV_PATHWAY,1.320804089,0.791846611,0.547279683,0.114968692,0.695082601
GRA47,PID_MYC_PATHWAY,0.728712067,1.368875437,0.544357394,0.13918796,0.730973504
GRA47,PID_MYC_REPRESS_PATHWAY,1.138012242,-0.743926671,0.476081911,0.425220778,0.896963786
GRA47,PID_NCADHERIN_PATHWAY,1.218722087,-0.760103766,0.470127241,0.319289475,0.848808589
GRA47,PID_NECTIN_PATHWAY,1.263596652,0.461409338,0.514224504,0.635341275,0.944636628
GRA47,PID_NEPHRIN_NEPH1_PATHWAY,0.684986657,-0.959350137,0.480585889,0.517477536,0.921180979
GRA47,PID_NETRIN_PATHWAY,1.178469415,-0.128816846,0.494701695,0.859797263,0.985122283
GRA47,PID_NFAT_3PATHWAY,1.200619733,0.159816516,0.511315221,0.7060027,0.958855843
GRA47,PID_NFAT_TFPATHWAY,0.704271193,-0.269628607,0.483320048,0.578153053,0.932259795
GRA47,PID_NFKAPPAB_ATYPICAL_PATHWAY,0.857418916,-0.43637745,0.475471069,0.413493453,0.891410962
GRA47,PID_NFKAPPAB_CANONICAL_PATHWAY,1.24864262,-0.193686514,0.490811812,0.759363365,0.968815895
GRA47,PID_NOTCH_PATHWAY,0.955412384,0.150291847,0.50878034,0.76973642,0.970651019
GRA47,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.647528148,-0.882883848,0.475075763,0.406007262,0.88977711
GRA47,PID_P38_ALPHA_BETA_PATHWAY,0.663422027,0.603339973,0.528918637,0.334990974,0.858713733
GRA47,PID_P38_GAMMA_DELTA_PATHWAY,0.6995043,0.215717545,0.503510835,0.906828461,0.99203713
GRA47,PID_P38_MK2_PATHWAY,1.528619749,2.008935149,0.5791875,0.008290079,0.255371592
GRA47,PID_P38_MKK3_6PATHWAY,0.698691061,-0.706434507,0.477820142,0.459636387,0.905996238
GRA47,PID_P53_DOWNSTREAM_PATHWAY,0.719503875,-0.910404605,0.470714858,0.328901687,0.854831605
GRA47,PID_P53_REGULATION_PATHWAY,0.975098429,-0.087717697,0.496722353,0.912991829,0.992439556
GRA47,PID_P73PATHWAY,0.770880931,-0.542309181,0.480890149,0.524063043,0.922177742
GRA47,PID_P75_NTR_PATHWAY,0.800888449,-0.848378102,0.476423797,0.431868426,0.899603624
GRA47,PID_PDGFRA_PATHWAY,1.063981952,0.733700736,0.532914895,0.272492484,0.830535528
GRA47,PID_PDGFRB_PATHWAY,1.183238543,0.537700249,0.525894153,0.387985485,0.882204078
GRA47,PID_PI3KCI_AKT_PATHWAY,1.412981721,-0.205414029,0.486207034,0.645634351,0.946747798
GRA47,PID_PI3KCI_PATHWAY,0.97826628,-0.812235722,0.475540747,0.414821414,0.892355492
GRA47,PID_PI3K_PLC_TRK_PATHWAY,1.024195245,-0.484143995,0.47860936,0.475762833,0.909452547
GRA47,PID_PLK1_PATHWAY,0.642014153,0.269497819,0.512357602,0.680352704,0.954999721
GRA47,PID_PRL_SIGNALING_EVENTS_PATHWAY,1.594259269,0.191255116,0.509308498,0.75631159,0.968508964
GRA47,PID_PS1_PATHWAY,0.806181877,0.139584783,0.512162968,0.685115162,0.955862684
GRA47,PID_PTP1B_PATHWAY,0.968342311,0.144975608,0.507735172,0.796503478,0.976030766
GRA47,PID_RAC1_PATHWAY,1.341885934,0.057261588,0.513642462,0.649240342,0.94680947
GRA47,PID_RAC1_REG_PATHWAY,0.698157627,-0.34749863,0.478015704,0.463603644,0.906746152
GRA47,PID_RANBP2_PATHWAY,1.555883064,0.457675951,0.510447964,0.727602482,0.962773616
GRA47,PID_RAS_PATHWAY,1.021067453,-0.315016113,0.487327919,0.672684695,0.95240316
GRA47,PID_RB_1PATHWAY,0.742025534,0.438653763,0.52826831,0.345973356,0.865334479
GRA47,PID_REELIN_PATHWAY,0.751302639,-0.19718195,0.492544933,0.803719363,0.976626115
GRA47,PID_REG_GR_PATHWAY,0.944672188,-0.168008179,0.496832444,0.915903469,0.992439556
GRA47,PID_RETINOIC_ACID_PATHWAY,0.702725267,1.052138967,0.537988837,0.205333889,0.785964251
GRA47,PID_RET_PATHWAY,0.930991177,0.236896057,0.505471571,0.855261965,0.984435803
GRA47,PID_RHOA_PATHWAY,1.177390969,0.397454697,0.509761404,0.744857654,0.966453627
GRA47,PID_RHOA_REG_PATHWAY,0.741423396,0.479967108,0.528726326,0.338214982,0.860621306
GRA47,PID_RHODOPSIN_PATHWAY,0.150649278,0.262605166,0.509259259,0.757560122,0.968601066
GRA47,PID_RXR_VDR_PATHWAY,0.426527685,0.639301853,0.515765778,0.599161323,0.936860658
GRA47,PID_S1P_META_PATHWAY,0.694793648,-0.123805594,0.487675844,0.681170174,0.955229114
GRA47,PID_S1P_S1P1_PATHWAY,1.197980051,-0.64706857,0.47343183,0.37575361,0.876001946
GRA47,PID_S1P_S1P2_PATHWAY,1.042346616,0.275219456,0.505969999,0.842242525,0.983204908
GRA47,PID_S1P_S1P3_PATHWAY,1.005468165,0.154127384,0.504715333,0.875089922,0.988588967
GRA47,PID_S1P_S1P4_PATHWAY,0.777444043,0.255787981,0.510894366,0.716456132,0.960501388
GRA47,PID_SHP2_PATHWAY,0.849333017,-0.739833347,0.472936188,0.366912567,0.874083291
GRA47,PID_SMAD2_3NUCLEAR_PATHWAY,0.850138908,0.106595515,0.506453099,0.829664486,0.980848544
GRA47,PID_SMAD2_3PATHWAY,1.032901302,0.234075036,0.500687024,0.9817325,0.9988118
GRA47,PID_SYNDECAN_1_PATHWAY,1.492312717,-0.266563722,0.492867774,0.81205694,0.97802265
GRA47,PID_SYNDECAN_2_PATHWAY,1.365100498,0.221596929,0.509794385,0.744025738,0.96617278
GRA47,PID_SYNDECAN_3_PATHWAY,0.756446728,0.2692299,0.505562616,0.852880711,0.984435803
GRA47,PID_SYNDECAN_4_PATHWAY,1.764596101,-0.563476187,0.469937717,0.316228859,0.847647325
GRA47,PID_TAP63_PATHWAY,0.752997559,-0.600508024,0.484974665,0.616426484,0.940489275
GRA47,PID_TCPTP_PATHWAY,1.034076475,0.540318245,0.527013179,0.367809736,0.874190753
GRA47,PID_TCR_CALCIUM_PATHWAY,0.788686438,-0.417241823,0.482233538,0.553644576,0.927886298
GRA47,PID_TCR_JNK_PATHWAY,0.804401349,0.780120027,0.525135593,0.402038082,0.887972006
GRA47,PID_TCR_PATHWAY,0.699001291,-0.778004003,0.468098222,0.287526049,0.83537138
GRA47,PID_TCR_RAS_PATHWAY,1.073760908,0.314281952,0.505541713,0.85342731,0.984435803
GRA47,PID_TELOMERASE_PATHWAY,1.08564508,0.270161054,0.504944341,0.869076634,0.987161245
GRA47,PID_TGFBR_PATHWAY,1.022463903,-0.285192767,0.489721586,0.731851305,0.963704034
GRA47,PID_THROMBIN_PAR1_PATHWAY,0.954387659,-0.125542388,0.498745334,0.966640977,0.996710461
