"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh","Naor_2018_significant_genes_avg_log2FC"
"MYR1","SNHG16",-0.00509378318964693,0.952,0.956,0.775252925388806,1,NA
"MYR1","TBC1D12",0.0234918433271947,0.335,0.354,0.775695985021678,1,NA
"MYR1","AL139095.2",-0.0270448230142287,0.194,0.201,0.776108916010375,1,NA
"MYR1","NAPA",0.0166985633760921,0.183,0.175,0.77612902427044,1,NA
"MYR1","C1QTNF6",-0.0133202393981176,0.183,0.17,0.776985360179088,1,1.39064084497138
"MYR1","AP002812.2",0.015579610076764,0.121,0.131,0.777217927467408,1,NA
"MYR1","ULK1",0.0335276465169622,0.259,0.253,0.777476651259884,1,NA
"MYR1","CASC2",-0.010419606838724,0.093,0.1,0.777567008372072,1,NA
"MYR1","AC098850.3",-0.00516263486434962,0.023,0.026,0.778287673246382,1,NA
"MYR1","AF127577.4",0.00997656908681561,0.076,0.07,0.778368381171659,1,NA
"MYR1","MEIS3",0.0752701347480724,0.459,0.48,0.778391998673901,1,NA
"MYR1","DGCR6",-0.021446628987748,0.099,0.105,0.778417174842731,1,NA
"MYR1","SLC39A1",0.00456661735434585,0.138,0.148,0.778423097722319,1,NA
"MYR1","GUSBP3",0.0190741843073498,0.085,0.079,0.778448916923488,1,NA
"MYR1","TTLL11",-0.00534651407154746,0.189,0.197,0.778944534469826,1,NA
"MYR1","MADD",0.00719696651619078,0.18,0.192,0.778970345364351,1,NA
"MYR1","ZNF271P",-0.00224419183816238,0.637,0.668,0.779217336552918,1,NA
"MYR1","DHX40",0.0293249391047067,0.482,0.515,0.779299464899427,1,NA
"MYR1","HMGN5",-0.0506972032049915,0.237,0.24,0.779363581262924,1,NA
"MYR1","EIF2D",0.0349532346180286,0.524,0.524,0.779378723787877,1,NA
"MYR1","TNFRSF19",-0.0296756324866259,0.118,0.109,0.779525833289913,1,NA
"MYR1","PIGQ",-0.00542352420692971,0.118,0.127,0.779580531277822,1,NA
"MYR1","MAPKAP1",0.0355632720964603,0.78,0.812,0.779597912952453,1,NA
"MYR1","ACADSB",-0.0262924396642485,0.146,0.153,0.779616141988456,1,NA
"MYR1","TRIM4",0.0326614231100392,0.4,0.437,0.779833279060166,1,NA
"MYR1","ETHE1",0.0576397284404517,0.907,0.904,0.780288536559435,1,NA
"MYR1","ACAP2",-0.0279632238567971,0.865,0.886,0.780351580769614,1,NA
"MYR1","ZNF770",0.013449955213831,0.428,0.415,0.780472556531371,1,NA
"MYR1","SPACA9",0.0339186737699017,0.304,0.301,0.780609931795541,1,NA
"MYR1","C9orf85",0.0295321101898834,0.493,0.546,0.780618881694724,1,NA
"MYR1","NMD3",0.0297201477979165,0.625,0.699,0.780645163829249,1,NA
"MYR1","SENP2",-0.0125327873309697,0.313,0.328,0.780735687270341,1,NA
"MYR1","ZSCAN20",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","AL591846.1",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","AC005034.3",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","AC124944.3",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","AC106786.2",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","AC005154.5",0.00626233086703629,0.039,0.035,0.781026642751159,1,NA
"MYR1","LINC01006",-0.0112227197945661,0.234,0.245,0.781142595399845,1,NA
"MYR1","PTPN11",-0.0144112373977134,0.758,0.812,0.781143315370558,1,NA
"MYR1","AURKAIP1",0.0245282551989359,0.992,0.991,0.781311304571209,1,NA
"MYR1","RRNAD1",0.00183239333347168,0.251,0.266,0.781327216117189,1,NA
"MYR1","SLC39A6",0.0400504589923136,0.746,0.79,0.781919058619474,1,NA
"MYR1","FBXO27",-0.0175297680810742,0.09,0.096,0.782373684899453,1,NA
"MYR1","B4GALT7",0.0578937550089664,0.544,0.576,0.783359593013149,1,NA
"MYR1","TADA2B",0.0145128010334402,0.13,0.122,0.783367783760737,1,NA
"MYR1","AL590004.3",0.00891650788887462,0.025,0.022,0.783385435734561,1,NA
"MYR1","ZNF598",0.0130326163611064,0.192,0.205,0.783660999898641,1,NA
"MYR1","ARID1A",0.0373799720125687,0.485,0.555,0.783953681143315,1,NA
"MYR1","RPS9",0.00585599883966559,1,1,0.784002575562589,1,NA
"MYR1","FBXO8",0.0679682918459917,0.363,0.371,0.784033165640723,1,NA
"MYR1","AC004453.1",0.0145735831969129,0.6,0.646,0.784087283910939,1,NA
"MYR1","STK39",0.0384365044954444,0.532,0.524,0.784283501272833,1,NA
"MYR1","AC021078.1",-0.0218831178984499,0.177,0.183,0.784453791706498,1,NA
"MYR1","VPS26B",0.0254834328680619,0.355,0.38,0.7849809285073,1,NA
"MYR1","RIOX1",-0.0192752448450002,0.09,0.096,0.785032680615914,1,NA
"MYR1","SLC25A3",-0.0171980079615874,1,1,0.785056465324034,1,NA
"MYR1","MSTO1",-0.0162845168386966,0.115,0.122,0.786199487864565,1,NA
"MYR1","SYN3",0.00129725220070381,0.206,0.218,0.786399755246636,1,NA
"MYR1","AC022915.2",0.0118390840756916,0.093,0.1,0.786610581326235,1,NA
"MYR1","AC108488.2",-0.00412937850776784,0.169,0.179,0.786669788023072,1,NA
"MYR1","AL365436.2",0.00495849432019131,0.025,0.022,0.787025331068001,1,NA
"MYR1","SPARCL1",0.00495849432019131,0.025,0.022,0.787025331068001,1,NA
"MYR1","FCHO1",0.00495849432019131,0.025,0.022,0.787025331068001,1,NA
"MYR1","PDCD7",-0.0211403970645632,0.662,0.707,0.787034626928861,1,NA
"MYR1","CARM1",0.0187642938452216,0.29,0.31,0.787225402514762,1,NA
"MYR1","GSTO2",-0.000755156874202301,0.093,0.1,0.787337782236873,1,NA
"MYR1","EFCAB6",-0.000755156874202301,0.093,0.1,0.787337782236873,1,NA
"MYR1","AP001362.2",0.00337224342823983,0.135,0.127,0.787553468494597,1,NA
"MYR1","MFSD4B",0.0227000767074585,0.115,0.109,0.787760472261668,1,NA
"MYR1","SUMF2",-0.00776274678118805,0.837,0.882,0.788501449144906,1,NA
"MYR1","ADAMTSL4-AS1",0.0338586252780455,0.237,0.227,0.788622857011748,1,NA
"MYR1","SCAF8",0.0254225968799069,0.566,0.603,0.789009107149016,1,NA
"MYR1","AC025219.1",0.000187816457352025,0.039,0.035,0.789230071611286,1,NA
"MYR1","LZTS3",0.000187816457352025,0.039,0.035,0.789230071611286,1,NA
"MYR1","CHP1",0.0526917376365377,0.634,0.668,0.790410379201427,1,NA
"MYR1","AC015971.1",0.0109077606513775,0.062,0.057,0.790443477295922,1,NA
"MYR1","ZNF674-AS1",0.0109077606513775,0.062,0.057,0.790443477295922,1,NA
"MYR1","DDOST",0.00196739331822116,0.997,0.991,0.790522171415879,1,NA
"MYR1","FBH1",0.0343770209145571,0.439,0.476,0.790750370651234,1,NA
"MYR1","ITPRIPL2",0.0853362310647476,0.592,0.642,0.79076082240144,1,NA
"MYR1","GFM2",-0.0213566377179758,0.321,0.332,0.790861509756215,1,NA
"MYR1","XRRA1",0.0372531361040173,0.335,0.328,0.790925106036597,1,NA
"MYR1","SYT11",0.0123851298949902,0.349,0.371,0.791089990277746,1,NA
"MYR1","FAM13B",0.011618379388302,0.637,0.611,0.791617912850438,1,NA
"MYR1","NRDC",-0.0166655098083055,0.839,0.856,0.79196784502581,1,NA
"MYR1","PIGB",0.00420611097021112,0.177,0.188,0.792275933225676,1,NA
"MYR1","AC079336.4",-0.00824949512671713,0.2,0.21,0.792279020863879,1,NA
"MYR1","RNF207",0.00455272999719913,0.101,0.109,0.792503855280315,1,NA
"MYR1","LMBRD2",0.0321082424894238,0.22,0.214,0.792734941185457,1,NA
"MYR1","NOSIP",0.0290249226153549,0.73,0.786,0.79319663639487,1,NA
"MYR1","CBR4",-0.00351302174726054,0.682,0.677,0.793483576442286,1,NA
"MYR1","CES2",0.0413003413839116,0.254,0.249,0.79353915191362,1,NA
"MYR1","C3orf67-AS1",-0.00551483690931729,0.031,0.035,0.793669980327894,1,NA
"MYR1","PDE8B",-0.00551483690931729,0.031,0.035,0.793669980327894,1,NA
"MYR1","ADD3-AS1",-0.00551483690931729,0.031,0.035,0.793669980327894,1,NA
"MYR1","CCDC6",0.0114994861579787,0.634,0.664,0.794001476663956,1,NA
"MYR1","ZNF135",0.00879851532800974,0.152,0.144,0.794388409952095,1,NA
"MYR1","FZD8",0.00204689890028777,0.076,0.07,0.794625138677473,1,-1.2369006963608
"MYR1","C21orf62-AS1",0.0286404133518516,0.079,0.074,0.795004619204934,1,NA
"MYR1","PHETA1",-0.0153003446636089,0.082,0.087,0.795352781419761,1,NA
"MYR1","HNRNPH2",0.0128054381792515,0.51,0.533,0.795627451826749,1,NA
"MYR1","NCSTN",0.0811269124466784,0.442,0.463,0.796336942436838,1,NA
"MYR1","DHRS12",-0.0101727743009714,0.149,0.157,0.796384090203569,1,NA
"MYR1","ZFP69",0.00708604969896914,0.062,0.057,0.796555902597502,1,NA
"MYR1","RPS4XP7",0.00708604969896914,0.062,0.057,0.796555902597502,1,NA
"MYR1","WHAMMP2",0.00708604969896914,0.062,0.057,0.796555902597502,1,NA
"MYR1","TPM1-AS",0.00708604969896914,0.062,0.057,0.796555902597502,1,NA
"MYR1","RPS18P12",0.00708604969896914,0.062,0.057,0.796555902597502,1,NA
"MYR1","ENDOD1",-0.00903477775930861,0.115,0.122,0.796600013011416,1,-0.961180751109472
"MYR1","ENDOD1",-0.00903477775930861,0.115,0.122,0.796600013011416,1,-0.961180751109472
"MYR1","RNF10",0.0373799720125688,0.561,0.611,0.796634525824438,1,NA
"MYR1","CDYL",0.0490350143287901,0.592,0.624,0.797248174954655,1,NA
"MYR1","MBNL1-AS1",0.0247562250246929,0.254,0.245,0.797263801801451,1,NA
"MYR1","TMBIM4",0.00379604198627526,1,0.996,0.797509647416542,1,NA
"MYR1","CATSPER2P1",-0.0167543870594355,0.124,0.131,0.797524988075459,1,NA
"MYR1","EMD",-0.0010733525836597,0.549,0.594,0.797546441430966,1,NA
"MYR1","AC006213.3",0.00952201946243464,0.085,0.079,0.797947428565138,1,NA
"MYR1","AL158206.1",-0.0121758524616637,0.048,0.052,0.798225157696273,1,NA
"MYR1","WASHC2C",0.0419527018023928,0.276,0.275,0.798234847705049,1,NA
"MYR1","PHYKPL",0.0414647042483319,0.499,0.498,0.798397412569401,1,NA
"MYR1","ZNF415",0.0179918180669701,0.07,0.066,0.79884104480932,1,NA
"MYR1","DOCK4",0.0191026766404613,0.13,0.122,0.798927347348693,1,NA
"MYR1","SSU72",0.0061441899208452,0.992,0.991,0.79901189265141,1,NA
"MYR1","RPL10P9",-0.0769621949748354,0.487,0.515,0.799345825509798,1,NA
"MYR1","AL022311.1",0.00863415246358976,0.107,0.1,0.799397183717771,1,NA
"MYR1","PDHA1",-0.00663664415841647,0.704,0.795,0.799567113171743,1,NA
"MYR1","AL691420.1",0.0248995699541055,0.177,0.17,0.799831228554918,1,NA
"MYR1","RBKS",0.0185802648838283,0.124,0.118,0.80005099264981,1,NA
"MYR1","AC010327.3",-0.0183625799144278,0.056,0.061,0.800060115264757,1,NA
"MYR1","PLAG1",-0.00741228035388708,0.349,0.362,0.800122886977355,1,NA
"MYR1","IFITM1",0.00787597770248549,0.085,0.079,0.800351775832186,1,0.628822545723794
"MYR1","IFITM1",0.00787597770248549,0.085,0.079,0.800351775832186,1,0.628822545723794
"MYR1","PPP6R2",0.0528119658509234,0.589,0.603,0.801380333222792,1,NA
"MYR1","LSS",-0.0340884098116228,0.279,0.284,0.801445987119194,1,NA
"MYR1","AL035530.2",-0.00170523596081967,0.18,0.188,0.801549250581552,1,NA
"MYR1","CLN8",0.00311714749602371,0.2,0.21,0.801673394199621,1,NA
"MYR1","IMPACT",0.0138031508981805,0.6,0.572,0.801690484742881,1,NA
"MYR1","AC008147.2",0.0210781596834683,0.163,0.157,0.801802324810968,1,NA
"MYR1","DCAF4",0.0107362154620093,0.161,0.153,0.801914952037683,1,NA
"MYR1","HLA-F-AS1",-0.00586122821545319,0.039,0.044,0.802160955278618,1,NA
"MYR1","PKN3",-0.00586122821545319,0.039,0.044,0.802160955278618,1,-1.12261928666396
"MYR1","AC008622.2",-0.00586122821545319,0.039,0.044,0.802160955278618,1,NA
"MYR1","SFSWAP",0.0561955940567361,0.501,0.555,0.802587267126629,1,NA
"MYR1","OLMALINC",0.00415319424854851,0.11,0.118,0.802968033650468,1,NA
"MYR1","CUL2",0.00766132155197874,0.535,0.555,0.803111346465714,1,NA
"MYR1","CTH",-0.0296876484866999,0.186,0.192,0.803204385764486,1,NA
"MYR1","MEOX2",-0.0142521096456436,0.048,0.052,0.803908107353183,1,NA
"MYR1","AL358472.1",-0.0101313157599138,0.099,0.105,0.804323630589591,1,NA
"MYR1","ZNF563",-0.0101313157599138,0.099,0.105,0.804323630589591,1,NA
"MYR1","TMLHE",0.0130978391302076,0.282,0.271,0.80530110533537,1,NA
"MYR1","SFRP4",0.0228804023174535,0.048,0.044,0.805302970832176,1,NA
"MYR1","PSMA3-AS1",-0.012134595472059,0.451,0.454,0.805525924487908,1,NA
"MYR1","FANCM",0.0109373468096129,0.11,0.118,0.805531608595007,1,NA
"MYR1","RGP1",0.0286532462622905,0.242,0.236,0.805803242168938,1,NA
"MYR1","TRAF6",-0.000858832275123067,0.208,0.218,0.805824191713369,1,NA
"MYR1","BBC3",0.0520267479769699,0.428,0.432,0.805924082020172,1,NA
"MYR1","MLLT10",-0.0402954353413698,0.651,0.633,0.805966582271082,1,NA
"MYR1","MAN1C1",0.00140067490700232,0.13,0.122,0.806280915606362,1,NA
"MYR1","GDE1",0.0304935864273288,0.634,0.69,0.806298606865054,1,NA
"MYR1","ALOX12P2",-0.00478805058932263,0.062,0.057,0.806956805210806,1,NA
"MYR1","IRS2",0.0711355709246746,0.454,0.463,0.80698541000526,1,NA
"MYR1","FAM21EP",-0.00620195141703066,0.048,0.052,0.80699217212376,1,NA
"MYR1","AC036103.1",-0.00620195141703066,0.048,0.052,0.80699217212376,1,NA
"MYR1","AC011451.1",-0.00620195141703066,0.048,0.052,0.80699217212376,1,NA
"MYR1","AC010331.1",-0.00620195141703066,0.048,0.052,0.80699217212376,1,NA
"MYR1","GAPDHP1",-0.00620195141703066,0.048,0.052,0.80699217212376,1,NA
"MYR1","MAPK8IP3",0.00074624303327675,0.242,0.253,0.807168766912691,1,NA
"MYR1","AC020916.1",0.0332223465389129,0.206,0.201,0.807401396011563,1,NA
"MYR1","DESI1",-0.000483590748056706,0.808,0.803,0.80768990575367,1,NA
"MYR1","ZNF575",0.00969358597938851,0.048,0.044,0.807956882287008,1,NA
"MYR1","C16orf86",-0.0073808128686346,0.124,0.131,0.808224128685462,1,NA
"MYR1","AP5B1",0.0180368392105039,0.101,0.096,0.808882007703323,1,NA
"MYR1","MICU3",0.0240095528571302,0.544,0.594,0.80889974269036,1,NA
"MYR1","AC113346.2",0.02120382451007,0.079,0.074,0.8092734036644,1,NA
"MYR1","FLJ37035",-0.018214618779906,0.115,0.122,0.809431008325581,1,NA
"MYR1","RPL23AP7",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","AP1S3",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","CDKL3",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","ZFP2",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","AL161909.1",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","CCDC153",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","ZNF324B",-0.00653714451763815,0.056,0.061,0.809635047861771,1,NA
"MYR1","TMSB15B",-0.00653714451763815,0.056,0.061,0.809635047861771,1,-1.01354653183795
"MYR1","ZNRD1ASP",-0.0117589006247426,0.175,0.183,0.809710108435017,1,NA
"MYR1","KIAA1614",-0.00782522410146204,0.09,0.096,0.809728978315704,1,NA
"MYR1","CCDC82",0.054220961389882,0.577,0.594,0.809908385152049,1,NA
"MYR1","EFCAB14",0.0588430555983895,0.417,0.437,0.810159148493291,1,NA
"MYR1","EBLN3P",0.0529512562052684,0.544,0.559,0.810297870449688,1,NA
"MYR1","LINC00632",-0.0053123619197365,0.194,0.183,0.810525571179913,1,NA
"MYR1","RPL23",0.00286576848621678,1,1,0.810571055051228,1,NA
"MYR1","ODF2",-0.00326608761246133,0.217,0.227,0.810716150761064,1,NA
"MYR1","DNAJC16",0.00593033338751614,0.29,0.306,0.810749984939488,1,NA
"MYR1","MEX3C",-0.0107683787589259,0.361,0.362,0.810822009095417,1,NA
"MYR1","WNT5A-AS1",-0.00686694107659842,0.065,0.07,0.810861719297138,1,NA
"MYR1","RPL17P50",-0.00686694107659842,0.065,0.07,0.810861719297138,1,NA
"MYR1","IPO9-AS1",0.0101784246067061,0.332,0.349,0.811379163271073,1,NA
"MYR1","PPP4C",0.00595448679391541,0.806,0.878,0.811397228770323,1,NA
"MYR1","AP005329.2",0.0104384236353351,0.07,0.066,0.812148839472111,1,NA
"MYR1","DPF3",0.0405218387797765,0.087,0.083,0.812475392344887,1,NA
"MYR1","MTERF4",0.0655537389126917,0.482,0.515,0.812610698991642,1,NA
"MYR1","HYDIN2",0.0287266602531411,0.118,0.114,0.812957256974221,1,NA
"MYR1","DICER1-AS1",-0.00232894226982427,0.048,0.052,0.813209321723993,1,NA
"MYR1","CRYZL2P",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","RPL12P17",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","PLAC8L1",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","STRA6LP",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","AL450384.2",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","DDN-AS1",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","LINC01569",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","AC015845.1",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","RPL23AP87",0.00582057683218213,0.048,0.044,0.813303181156661,1,NA
"MYR1","AC022400.7",-0.00988385327402719,0.33,0.336,0.814419503574331,1,NA
"MYR1","GALNS",0.0188173428805788,0.363,0.354,0.814830403352627,1,NA
"MYR1","UBL5",-0.022925667664353,1,1,0.815052356104308,1,NA
"MYR1","SAMD8",-0.0090347777593085,0.346,0.362,0.81534098846455,1,NA
"MYR1","ZNF41",0.0113847634796244,0.115,0.109,0.816113418482747,1,NA
"MYR1","ZNF513",-0.00477304369758211,0.107,0.114,0.816116246597644,1,NA
"MYR1","TRIM68",0.0174711056337398,0.079,0.074,0.816432303474276,1,NA
"MYR1","IER3",-0.181487230609865,0.882,0.817,0.816537499605535,1,0.866724871161683
"MYR1","MRPL21",0.0170090351160279,0.921,0.9,0.816936362512505,1,NA
"MYR1","TRPT1",0.0128105436998678,0.546,0.576,0.816953912260995,1,NA
"MYR1","PPOX",0.0268465187521749,0.18,0.175,0.817136183927887,1,NA
"MYR1","SETD2",0.0720726901787283,0.592,0.633,0.817518653678625,1,NA
"MYR1","ARL6IP4",0.0294434626098445,0.803,0.817,0.81754795437299,1,NA
"MYR1","PCNX2",0.0341048399797077,0.423,0.415,0.817753202882794,1,NA
"MYR1","FANCF",0.0100509635713437,0.29,0.279,0.817901908918615,1,NA
"MYR1","PSMB8-AS1",0.00743948382394644,0.093,0.087,0.817945963109203,1,NA
"MYR1","FBXW2",0.0214513294499654,0.631,0.672,0.818042136707368,1,NA
"MYR1","TRIM11",0.00653091413894485,0.138,0.131,0.818073520116978,1,NA
"MYR1","KCTD6",0.0076326286185166,0.287,0.275,0.818179356778924,1,NA
"MYR1","APOOL",0.0165608058661835,0.369,0.384,0.818497886663236,1,NA
"MYR1","AL050341.2",-0.0387917084728354,0.166,0.17,0.818786563490811,1,NA
"MYR1","AC010273.1",0.00664684447296092,0.07,0.066,0.818823695150184,1,NA
"MYR1","NDUFB8",-0.00180071607924592,1,1,0.819165600400107,1,NA
"MYR1","ISG15",-0.0886624133707059,0.831,0.812,0.819461462098148,1,NA
"MYR1","AL441992.1",-0.00666683079943595,0.144,0.135,0.819657025730035,1,NA
"MYR1","CLCF1",-0.0160441560326023,0.104,0.109,0.819843490851483,1,-1.30256277002043
"MYR1","ADCK5",0.0243839929078414,0.189,0.183,0.82019695088412,1,NA
"MYR1","RBM15B",-0.00268372633034353,0.366,0.38,0.820882638218511,1,NA
"MYR1","MTERF2",-0.0107168942043084,0.163,0.17,0.821407280891883,1,NA
"MYR1","NOV",-0.0560913128166751,0.135,0.14,0.821826859801401,1,NA
"MYR1","ELOVL1",0.000746243033276972,0.544,0.559,0.821888323843187,1,NA
"MYR1","KIF2C",0.012091216627286,0.048,0.044,0.821929730510261,1,NA
"MYR1","CD276",0.0405668410815554,0.346,0.345,0.821972739268997,1,NA
"MYR1","LEO1",0.0244865199794556,0.577,0.642,0.822066166395914,1,NA
"MYR1","SYTL2",0.0258769583569588,0.276,0.271,0.822149636395932,1,NA
"MYR1","ZFAND2A",0.000319599516670932,0.406,0.415,0.822389188032718,1,NA
"MYR1","AC136604.2",-0.000203210795587702,0.048,0.044,0.822431584368952,1,NA
"MYR1","SLC10A1",-0.000203210795587702,0.048,0.044,0.822431584368952,1,NA
"MYR1","SGTB",0.0110262853958096,0.324,0.341,0.82245549430741,1,NA
"MYR1","NLK",0.00304890431156024,0.563,0.59,0.822487022798021,1,NA
"MYR1","NAA10",0.0213946597119896,0.924,0.948,0.822755798528745,1,NA
"MYR1","BBS10",0.00534295669179061,0.158,0.166,0.822796176026177,1,NA
"MYR1","METAP2",0.047685695092984,0.986,1,0.822899948387235,1,NA
"MYR1","CAPN5",-0.0194945494043477,0.096,0.1,0.823367009162713,1,NA
"MYR1","RAB30-AS1",0.0100889941825976,0.468,0.502,0.823396828313073,1,NA
"MYR1","PLOD1",0.0677394560867854,0.617,0.655,0.824003079879287,1,NA
"MYR1","NDUFA10",0.0170722651727446,0.93,0.961,0.824236570122269,1,NA
"MYR1","ATF7",0.0392959019633286,0.392,0.389,0.824241065309298,1,NA
"MYR1","ARAF",0.00655280881650155,0.321,0.336,0.824288248001911,1,NA
"MYR1","ATP1A1-AS1",0.00224410962315524,0.149,0.157,0.824513120202455,1,NA
"MYR1","COA6-AS1",0.0111669817536633,0.155,0.148,0.824536304368602,1,NA
"MYR1","AL353763.2",-0.00182128752673411,0.115,0.122,0.825197834330955,1,NA
"MYR1","TMEM39B",0.00593033338751614,0.31,0.323,0.825633317026343,1,NA
"MYR1","ACP5",0.00204689890028777,0.07,0.066,0.826032843171414,1,NA
"MYR1","TMEM52B",0.0107728902644491,0.146,0.153,0.826155108970355,1,NA
"MYR1","NBL1",0.0705252320866894,0.944,0.939,0.826436052096207,1,NA
"MYR1","KRIT1",0.00954576381584316,0.315,0.306,0.826928697990398,1,NA
"MYR1","RNF139",0.00149047572498828,0.425,0.437,0.82707020789683,1,NA
"MYR1","SENP8",-0.00912783384608845,0.163,0.17,0.827538466244708,1,NA
"MYR1","NAPRT",0.00973502626053141,0.2,0.21,0.828515406766824,1,NA
"MYR1","HDAC2-AS2",0.0222364857520269,0.087,0.083,0.82856657177991,1,NA
"MYR1","SH3KBP1",0.0369701736740973,0.634,0.633,0.828799764068319,1,NA
"MYR1","WTIP",0.069692285328446,0.451,0.502,0.828851456226344,1,-0.823122237915921
"MYR1","WTIP",0.069692285328446,0.451,0.502,0.828851456226344,1,-0.823122237915921
"MYR1","TCEA1P2",-0.0176529414146849,0.161,0.166,0.829093486226508,1,NA
"MYR1","ZC3H7A",0.0483967874006364,0.586,0.646,0.829394215004852,1,NA
"MYR1","GNPDA2",0.0270896641854991,0.487,0.541,0.830126192917783,1,NA
"MYR1","AC005332.5",0.00452177718627104,0.034,0.031,0.830436027229048,1,NA
"MYR1","TM6SF2",0.00452177718627104,0.034,0.031,0.830436027229048,1,NA
"MYR1","PNMA6A",0.00452177718627104,0.034,0.031,0.830436027229048,1,NA
"MYR1","SRSF5",-0.00166884883290885,0.879,0.913,0.830747903408904,1,NA
"MYR1","ARL16",0.0100209426367119,0.645,0.721,0.830793301721222,1,NA
"MYR1","NEU3",0.00997656908681561,0.079,0.074,0.830796591774631,1,NA
"MYR1","BUB1",-0.00232894226982427,0.034,0.031,0.831093899176764,1,NA
"MYR1","SNHG14",0.111969288433252,0.586,0.642,0.831273776729349,1,NA
"MYR1","THOC7",0.0107781675643031,0.977,0.983,0.831632942471481,1,NA
"MYR1","OSBPL2",0.0131932817703588,0.234,0.227,0.831758894981637,1,NA
"MYR1","MIA2",0.00518849751571848,0.572,0.603,0.831867121319404,1,NA
"MYR1","KEAP1",0.0322861255366564,0.482,0.515,0.832045193404415,1,NA
"MYR1","FBXW9",0.0307758313741136,0.169,0.166,0.83222928209114,1,NA
"MYR1","TRIM38",0.0877338413235295,0.366,0.384,0.832256453512069,1,1.0958317047875
"MYR1","LY6K",0.0898367627137809,0.144,0.153,0.832293497972292,1,NA
"MYR1","C2orf42",-0.0120102443525582,0.2,0.205,0.832415686018934,1,NA
"MYR1","AC104806.2",-0.00378754814462628,0.115,0.122,0.832911165544331,1,NA
"MYR1","AC098484.4",0.00922808915257531,0.056,0.052,0.832969713040223,1,NA
"MYR1","ARHGEF5",0.00922808915257531,0.056,0.052,0.832969713040223,1,NA
"MYR1","CCDC144NL-AS1",0.00922808915257531,0.056,0.052,0.832969713040223,1,NA
"MYR1","LRRC23",-0.00628626284743122,0.18,0.188,0.833169248808174,1,NA
"MYR1","RUSC2",0.0391619183789114,0.462,0.463,0.833613838913936,1,NA
"MYR1","KHNYN",0.0124336148823377,0.186,0.179,0.833802262251933,1,NA
"MYR1","MDP1",-0.00827376229084406,0.146,0.153,0.833989686171052,1,NA
"MYR1","PEAK1",0.0197989856310921,0.983,0.974,0.834116466145369,1,NA
"MYR1","AC004812.2",0.00412384284137797,0.073,0.079,0.834232780972875,1,NA
"MYR1","ASB16-AS1",-0.0174332616685062,0.152,0.157,0.83442111387183,1,NA
"MYR1","PPFIA4",0.00585430002478086,0.006,0.004,0.834507088046527,1,NA
"MYR1","GUCA1A",0.00585430002478086,0.006,0.004,0.834507088046527,1,NA
"MYR1","IL6R",0.00371639778122905,0.082,0.087,0.835134974210354,1,NA
"MYR1","URM1",0.0523714367949732,0.701,0.755,0.83538763378526,1,NA
"MYR1","MAP7D1",0.0221132153592583,0.541,0.546,0.835559724910699,1,NA
"MYR1","LINC00630",-0.0139358174322792,0.152,0.157,0.835674285129387,1,NA
"MYR1","GNG11",-0.0477977823255125,0.992,0.978,0.835725806895055,1,NA
"MYR1","ZSWIM4",-0.0336367509923867,0.166,0.17,0.83579318947362,1,NA
"MYR1","COLGALT2",0.0222364857520269,0.087,0.083,0.835831333445026,1,NA
"MYR1","LINC01389",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","RPL23AP18",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","AL590135.1",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","RNF144A",0.00181878678962414,0.006,0.004,0.83609043177489,1,-0.812372996824229
"MYR1","LGALSL-DT",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","HOXD4",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","SLC11A1",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","FLJ42393",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
"MYR1","AC008676.3",0.00181878678962414,0.006,0.004,0.83609043177489,1,NA
