"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh"
"GRA3","TGME49_305950",-0.0069348013273314,0.038,0.043,0.368082312099306,0.908366225358934
"GRA3","TGME49_204370",0.0197911369812023,0.448,0.435,0.36820846365184,0.908379519470836
"GRA3","TGME49_243545",-0.00635141849354327,0.034,0.039,0.368316799586274,0.908379519470836
"GRA3","TGME49_215950",0.0104297713915678,0.238,0.226,0.36845634505482,0.908379519470836
"GRA3","TGME49_277730",0.00418522486702062,0.034,0.03,0.368532383679577,0.908379519470836
"GRA3","TGME49_271320",-0.00376805457396858,0.007,0.01,0.368874097304049,0.90887124616155
"GRA3","TGME49_238140",-0.0205687057305699,0.315,0.326,0.368954341392469,0.90887124616155
"GRA3","TGME49_220420",-0.00881715659331255,0.037,0.042,0.369264177693672,0.909360336327605
"GRA3","TGME49_262935",-0.0060911914682909,0.032,0.037,0.369392851923466,0.909403131384947
"GRA3","TGME49_214350",-0.0178301153591078,0.816,0.826,0.36987406275306,0.910275939421775
"GRA3","TGME49_239620",0.00567279931940375,0.089,0.081,0.370015889365856,0.910275939421775
"GRA3","TGME49_246990",0.00457512557799025,0.079,0.072,0.370100010265711,0.910275939421775
"GRA3","TGME49_286910",-0.00784004062668703,0.04,0.045,0.370192993109602,0.910275939421775
"GRA3","TGME49_289980",0.00927386485615161,0.306,0.291,0.370361113832614,0.910415361349665
"GRA3","TGME49_219300",0.0116474992220711,0.126,0.118,0.37067659540343,0.910822394862587
"GRA3","TGME49_224560",0.00795248496126756,0.033,0.028,0.37074963716962,0.910822394862587
"GRA3","TGME49_300030",-0.0150554295069831,0.266,0.278,0.37095933991488,0.910830877112435
"GRA3","TGME49_240630",0.0402534124829662,0.246,0.236,0.370976032190697,0.910830877112435
"GRA3","TGME49_355220",0.00803851423871791,0.039,0.034,0.371115638799186,0.910899935304341
"GRA3","TGME49_250030",0.00785239567722071,0.089,0.082,0.371370894188409,0.910977999382109
"GRA3","TGME49_273150",-0.00385183909733128,0.008,0.011,0.371445145509492,0.910977999382109
"GRA3","TGME49_311360",-0.017243427764766,0.306,0.318,0.37148191089722,0.910977999382109
"GRA3","TGME49_227320",-0.0129007590185543,0.1,0.108,0.371882729463932,0.911687303465283
"GRA3","TGME49_268990",-0.00521343661954545,0.016,0.02,0.372158941109119,0.911701356858185
"GRA3","TGME49_309950",0.00963389388654334,0.198,0.187,0.372238994525102,0.911701356858185
"GRA3","TGME49_201230",0.0099089232353704,0.082,0.075,0.372390354751613,0.911701356858185
"GRA3","TGME49_224845",0.00855195938289868,0.052,0.047,0.372573644483564,0.911701356858185
"GRA3","TGME49_254606",-0.024936150023698,0.648,0.659,0.372609612121016,0.911701356858185
"GRA3","TGME49_232150",-0.0180179421354044,0.104,0.111,0.37284178952387,0.911701356858185
"GRA3","TGME49_310420",0.108685770364493,0.591,0.597,0.372931546854153,0.911701356858185
"GRA3","TGME49_228390",-0.0111980129560579,0.096,0.104,0.373098944358757,0.911701356858185
"GRA3","TGME49_288310",-0.00633306464677017,0.023,0.027,0.373197322475279,0.911701356858185
"GRA3","TGME49_292610",-0.00690873417635277,0.051,0.058,0.373213103074146,0.911701356858185
"GRA3","TGME49_267370",-0.0103614964139754,0.116,0.124,0.373478565339201,0.911701356858185
"GRA3","TGME49_267360",-0.00640520165311115,0.047,0.053,0.373498324161926,0.911701356858185
"GRA3","TGME49_315740",0.00856403163503994,0.353,0.339,0.373612020249452,0.911701356858185
"GRA3","TGME49_306460",-0.0162936829700518,0.144,0.154,0.37362226033555,0.911701356858185
"GRA3","TGME49_267670",0.0109508023250895,0.084,0.077,0.373701245226258,0.911701356858185
"GRA3","TGME49_314310",0.000929357622852289,0.409,0.392,0.373847939636405,0.911701356858185
"GRA3","TGME49_256980",0.0100181372975189,0.064,0.058,0.37388844510092,0.911701356858185
"GRA3","TGME49_221640",-0.0169696813503146,0.123,0.131,0.373896860461606,0.911701356858185
"GRA3","TGME49_313270",0.00882240683587254,0.112,0.104,0.374150304929149,0.912047178274487
"GRA3","TGME49_262880",-0.00690846316989939,0.027,0.031,0.37436033350894,0.912047265049481
"GRA3","TGME49_209720",-0.0058940847374167,0.467,0.487,0.374403885097559,0.912047265049481
"GRA3","TGME49_201740",-0.00526025180471504,0.027,0.031,0.374485200616939,0.912047265049481
"GRA3","TGME49_253540",0.00715270632774614,0.089,0.082,0.374973979101432,0.912506602161302
"GRA3","TGME49_307860",-0.031840043561449,0.329,0.337,0.375029812140487,0.912506602161302
"GRA3","TGME49_278170",-0.00954953141541012,0.152,0.162,0.375060342538211,0.912506602161302
"GRA3","TGME49_320470",-0.0167961728790139,0.1,0.107,0.375120508708825,0.912506602161302
"GRA3","TGME49_311760",0.00821994899161643,0.213,0.201,0.375389339876795,0.912844546347258
"GRA3","TGME49_234990",-0.0187356405146992,0.186,0.196,0.375482868715351,0.912844546347258
"GRA3","TGME49_277840",0.000133806275741444,0.338,0.321,0.375648913470278,0.912976582976097
"GRA3","TGME49_310910",-0.00464788355556167,0.013,0.016,0.375963845128593,0.913330348574241
"GRA3","TGME49_269690",0.000808005853942251,0.334,0.315,0.376018026264074,0.913330348574241
"GRA3","TGME49_293810",-0.0155458656219918,0.115,0.123,0.376220699980132,0.913356602391533
"GRA3","TGME49_247195",0.0147876396348982,0.35,0.339,0.376252395502374,0.913356602391533
"GRA3","TGME49_234980",0.0102911540110585,0.145,0.136,0.376463190897812,0.913596891246221
"GRA3","TGME49_230520",0.041173602537611,0.753,0.755,0.376581369947513,0.913612343777057
"GRA3","TGME49_220920",0.00861388014799057,0.074,0.068,0.376850591329398,0.913738723907233
"GRA3","TGME49_271950",0.0043513667432342,0.017,0.014,0.376857116579045,0.913738723907233
"GRA3","TGME49_305940",0.00343581732386397,0.096,0.088,0.37708572386363,0.913761247738531
"GRA3","TGME49_259990",-0.00904881129724934,0.05,0.056,0.37721377847916,0.913761247738531
"GRA3","TGME49_215620",0.0169078911464924,0.11,0.103,0.377266969825292,0.913761247738531
"GRA3","TGME49_205190",-0.0197989245524784,0.117,0.124,0.377313725354278,0.913761247738531
"GRA3","TGME49_238420",-0.0148003107776112,0.13,0.139,0.377574738156361,0.913883682473634
"GRA3","TGME49_247980",0.00911171087959922,0.118,0.11,0.377916681085328,0.913883682473634
"GRA3","TGME49_235980",-0.0172942432107374,0.148,0.157,0.377929596293481,0.913883682473634
"GRA3","TGME49_238930",-0.00531369353547491,0.021,0.025,0.377934609647278,0.913883682473634
"GRA3","TGME49_294340",0.115300066484781,0.291,0.285,0.378141912424769,0.913883682473634
"GRA3","TGME49_220260",0.00434977146212527,0.091,0.083,0.37826033218193,0.913883682473634
"GRA3","TGME49_236070",0.0371739922335048,0.22,0.212,0.378266314483462,0.913883682473634
"GRA3","TGME49_260470",-0.0124780459635012,0.179,0.189,0.378272740546298,0.913883682473634
"GRA3","TGME49_246170",-0.0189757050420203,0.303,0.315,0.378479695389831,0.913883682473634
"GRA3","TGME49_229310",-0.0067704043990891,0.026,0.031,0.378482729346564,0.913883682473634
"GRA3","TGME49_283450",0.00381924291045716,0.014,0.011,0.378735394248431,0.914172919981967
"GRA3","TGME49_216930",-0.0296783229799452,0.437,0.448,0.378923165705058,0.914172919981967
"GRA3","TGME49_257060",-0.0163415099403657,0.159,0.168,0.379015097820821,0.914172919981967
"GRA3","TGME49_311720",0.0661540935958138,0.965,0.974,0.379116796871068,0.914172919981967
"GRA3","TGME49_237130",0.00497225233271699,0.035,0.031,0.379161917246223,0.914172919981967
"GRA3","TGME49_248940",-0.0190465294039652,0.197,0.206,0.379305793294874,0.914250040416641
"GRA3","TGME49_270900",0.00946003402919396,0.063,0.057,0.379625874887549,0.914681883639074
"GRA3","TGME49_306334",-0.00407845192248529,0.01,0.013,0.37970884216176,0.914681883639074
"GRA3","TGME49_218580",-0.00745015942239061,0.093,0.101,0.38010649213264,0.915369922551077
"GRA3","TGME49_211850",0.0574129407821782,0.474,0.462,0.380456767934153,0.915943503473767
"GRA3","TGME49_266680",0.00806371466935041,0.041,0.036,0.380689611251475,0.916234112970781
"GRA3","TGME49_315470",0.00507357928629587,0.214,0.202,0.380941412255404,0.916540879971259
"GRA3","TGME49_238230",0.00568630760944266,0.188,0.177,0.381041410997719,0.916540879971259
"GRA3","TGME49_290020",0.00879473215838358,0.144,0.135,0.381395024651956,0.9169865522224
"GRA3","TGME49_217900",0.0334461394491262,0.285,0.277,0.38145114318981,0.9169865522224
"GRA3","TGME49_310235",0.0776240199592474,0.246,0.236,0.382074536740579,0.91821501167861
"GRA3","TGME49_236153",0.00728007978938811,0.122,0.113,0.382470273256969,0.91883284736546
"GRA3","TGME49_305130",-0.00358918221109742,0.007,0.01,0.382632043809153,0.91883284736546
"GRA3","TGME49_254480",0.00080408622969641,0.188,0.176,0.382751074752749,0.91883284736546
"GRA3","TGME49_251470",0.0113683683536214,0.438,0.423,0.382781423624039,0.91883284736546
"GRA3","TGME49_300650",-0.00502015856103684,0.021,0.025,0.382936954338747,0.918936227283964
"GRA3","TGME49_306040",-0.0255743326670207,0.215,0.224,0.383174039222786,0.919085388016465
"GRA3","TGME49_280590",-0.00644226402135692,0.095,0.104,0.383313381106315,0.919085388016465
"GRA3","TGME49_298040",0.00669959157765293,0.103,0.095,0.383336556401923,0.919085388016465
"GRA3","TGME49_225440",0.01534216458455,0.133,0.125,0.383470944055774,0.919137894948587
"GRA3","TGME49_316620",0.00863896661358007,0.135,0.126,0.38379054556122,0.919634178234818
"GRA3","TGME49_277950",0.00503964238808855,0.03,0.026,0.384017607261219,0.919654862866539
"GRA3","TGME49_255900",0.0301115437584933,0.701,0.708,0.384101588221628,0.919654862866539
"GRA3","TGME49_301120",-0.0168920698670221,0.185,0.195,0.384172675412512,0.919654862866539
"GRA3","TGME49_227440",-0.0132186398820026,0.206,0.217,0.38424938218411,0.919654862866539
"GRA3","TGME49_219800",-0.0227164312319075,0.503,0.514,0.384367583203548,0.919668381363453
"GRA3","TGME49_253930",-0.00497144841367252,0.022,0.026,0.384750432983116,0.919861096540258
"GRA3","TGME49_262700",0.00516016832657167,0.029,0.025,0.384769443793934,0.919861096540258
"GRA3","TGME49_260310",0.00544297390474928,0.033,0.029,0.384785855828491,0.919861096540258
"GRA3","TGME49_313673",-0.00416176512236115,0.011,0.014,0.385539959685423,0.921250483571006
"GRA3","TGME49_318420",0.0158342112398921,0.386,0.374,0.385618626330126,0.921250483571006
"GRA3","TGME49_261030",0.00603658165876565,0.041,0.036,0.385866158836274,0.921250483571006
"GRA3","TGME49_218810",-0.0356899662743562,0.331,0.341,0.385882713884522,0.921250483571006
"GRA3","TGME49_307570",-0.00521462646987962,0.048,0.054,0.385930780230517,0.921250483571006
"GRA3","TGME49_269180",-0.0172957593105559,0.091,0.098,0.386099178394014,0.921383290495763
"GRA3","TGME49_223040",-0.0233395436447577,0.663,0.667,0.386338002191705,0.921634492484652
"GRA3","TGME49_232350",0.0420041277222207,0.982,0.976,0.386821103101791,0.921634492484652
"GRA3","TGME49_272645",-0.00720735300268337,0.02,0.024,0.38686746582665,0.921634492484652
"GRA3","TGME49_280760",-0.0158950736788755,0.131,0.14,0.386871480547606,0.921634492484652
"GRA3","TGME49_210760",0.00674292261207626,0.129,0.12,0.386916889331225,0.921634492484652
"GRA3","TGME49_258060",-0.0230452878259604,0.563,0.57,0.387127857685976,0.921634492484652
"GRA3","TGME49_263810",-0.0322320279814975,0.188,0.195,0.387219530296909,0.921634492484652
"GRA3","TGME49_305040",-0.0226271953879938,0.185,0.194,0.387232135537066,0.921634492484652
"GRA3","TGME49_306590",0.0193378159948289,0.216,0.206,0.387328910639055,0.921634492484652
"GRA3","TGME49_219260",-0.0194484030010636,0.197,0.205,0.38733237635446,0.921634492484652
"GRA3","TGME49_261230",-0.0141094516516266,0.126,0.135,0.38745587445259,0.921659956376162
"GRA3","TGME49_266400",-0.0195539575102235,0.145,0.154,0.387893798536124,0.922433128008926
"GRA3","TGME49_217660",-0.0292567531929862,0.212,0.221,0.388256254191628,0.922562992873883
"GRA3","TGME49_233160",0.019701049591813,0.164,0.155,0.388370092495734,0.922562992873883
"GRA3","TGME49_306910",0.00543712931907642,0.153,0.144,0.388391878958356,0.922562992873883
"GRA3","TGME49_221290",-0.00994310315341726,0.068,0.074,0.38852407628369,0.922562992873883
"GRA3","TGME49_237840",-0.0137480313872922,0.104,0.112,0.388557146889157,0.922562992873883
"GRA3","TGME49_278730",-0.0087110532653972,0.059,0.065,0.388712226636825,0.922562992873883
"GRA3","TGME49_289370",0.202679421446384,0.529,0.527,0.38931179005901,0.922562992873883
"GRA3","TGME49_271440",-0.00570465459289034,0.027,0.031,0.389370306846013,0.922562992873883
"GRA3","TGME49_205625",-0.00505928431445823,0.017,0.021,0.389484081451624,0.922562992873883
"GRA3","TGME49_233170",-0.00352955316147501,0.007,0.01,0.389637655416003,0.922562992873883
"GRA3","TGME49_253810",-0.0171825504483806,0.104,0.111,0.389772752305253,0.922562992873883
"GRA3","TGME49_221922",0.0270482639582322,0.212,0.203,0.389820523403646,0.922562992873883
"GRA3","TGME49_234300",-0.030106680950056,0.256,0.264,0.389910959627764,0.922562992873883
"GRA3","TGME49_228370",-0.0170005042859004,0.165,0.174,0.389943357457452,0.922562992873883
"GRA3","TGME49_230890",-0.00813010633153536,0.042,0.048,0.39002826386177,0.922562992873883
"GRA3","TGME49_266030",-0.0207852860704524,0.246,0.254,0.390128065155564,0.922562992873883
"GRA3","TGME49_242780",-0.0183130996231212,0.229,0.24,0.390130300985968,0.922562992873883
"GRA3","TGME49_280500",-0.00273855750662716,0.004,0.006,0.390159252044438,0.922562992873883
"GRA3","TGME49_230500",0.0124057801174116,0.131,0.122,0.390185765765898,0.922562992873883
"GRA3","TGME49_256000",-0.0222217464890031,0.874,0.877,0.390206547958896,0.922562992873883
"GRA3","TGME49_262680",0.00384844330701109,0.015,0.012,0.390786168723822,0.922858551948976
"GRA3","TGME49_203750",-0.0102395950809342,0.07,0.077,0.390887670066935,0.922858551948976
"GRA3","TGME49_272900",-0.00043108603193992,0.148,0.158,0.390887939205608,0.922858551948976
"GRA3","TGME49_232630",0.0322400826583318,0.852,0.837,0.391056204010539,0.922858551948976
"GRA3","TGME49_206510",-0.000338524786571481,0.338,0.356,0.391079871646073,0.922858551948976
"GRA3","TGME49_278020",-0.00188246897346964,0.029,0.033,0.391121086585446,0.922858551948976
"GRA3","TGME49_293670",0.0185078691248823,0.378,0.369,0.391211786623939,0.922858551948976
"GRA3","TGME49_278630",-0.0109532325552012,0.099,0.107,0.391235102674245,0.922858551948976
"GRA3","TGME49_286760",0.0179454030038071,0.142,0.134,0.391426975835172,0.923044680966577
"GRA3","TGME49_289130",0.00313459121877566,0.01,0.008,0.391961178278989,0.923642126717352
"GRA3","TGME49_316680",0.011611530123703,0.259,0.248,0.391998008499223,0.923642126717352
"GRA3","TGME49_209490",0.0255438902083518,0.128,0.121,0.392019446267994,0.923642126717352
"GRA3","TGME49_271910",-0.0039595207125839,0.01,0.013,0.392292469174263,0.9239703529366
"GRA3","TGME49_259140",-0.0091057684042226,0.05,0.055,0.392439647181912,0.9239703529366
"GRA3","TGME49_310730",-0.00632304160816763,0.084,0.092,0.392578075940259,0.9239703529366
"GRA3","TGME49_255660",0.0147911874696643,0.453,0.434,0.392697022527325,0.9239703529366
"GRA3","TGME49_313677",-0.00491823188751163,0.016,0.02,0.392724150746397,0.9239703529366
"GRA3","TGME49_314860",-0.019564593461816,0.19,0.199,0.393345806648005,0.924746006143616
"GRA3","TGME49_203690",-0.017494909141979,0.245,0.254,0.393614236190552,0.924746006143616
"GRA3","TGME49_319890",0.000846987503343427,0.002,0.001,0.393631236765531,0.924746006143616
"GRA3","TGME49_313550",0.0122077219546225,0.219,0.209,0.393674749840689,0.924746006143616
"GRA3","TGME49_224600",-0.0159431629336982,0.135,0.143,0.39375764224367,0.924746006143616
"GRA3","TGME49_297920",0.00352215201113691,0.012,0.01,0.394248804065455,0.924746006143616
"GRA3","TGME49_267730",-0.0148351286722076,0.119,0.127,0.394406627121543,0.924746006143616
"GRA3","TGME49_308050",0.0181414834575778,0.412,0.401,0.394526715282833,0.924746006143616
"GRA3","TGME49_285800",-0.0120928009695071,0.098,0.105,0.394535386529776,0.924746006143616
"GRA3","TGME49_224840",-0.0149480585852066,0.095,0.103,0.394646444922337,0.924746006143616
"GRA3","TGME49_258940",0.0288725250369339,0.538,0.53,0.394672431899591,0.924746006143616
"GRA3","TGME49_203740",0.0208993256105159,0.348,0.337,0.394680978762552,0.924746006143616
"GRA3","TGME49_225300",0.0859207352319472,0.187,0.18,0.394693252054917,0.924746006143616
"GRA3","TGME49_273280",0.0104967733397859,0.087,0.081,0.394838540932948,0.924746006143616
"GRA3","TGME49_240550",0.012103863934215,0.284,0.27,0.39487019542933,0.924746006143616
"GRA3","TGME49_254250",0.00375969508087934,0.014,0.011,0.395067816660735,0.924746006143616
"GRA3","TGME49_214080",0.105583574415527,0.414,0.411,0.3951363616244,0.924746006143616
"GRA3","TGME49_203665",-0.00580203579841419,0.057,0.063,0.395222914211468,0.924746006143616
"GRA3","TGME49_270180",0.0105718805652763,0.18,0.17,0.395364464240848,0.924746006143616
"GRA3","TGME49_257040",0.0326456699785238,0.624,0.623,0.395409745066667,0.924746006143616
"GRA3","TGME49_236260",-0.0181526843184707,0.188,0.197,0.395430491428931,0.924746006143616
"GRA3","TGME49_222120",-0.00469262672294235,0.086,0.094,0.395717600896621,0.925091209806864
"GRA3","TGME49_219630",0.018667999695271,0.245,0.234,0.395804536713352,0.925091209806864
"GRA3","TGME49_229000",-0.0255304701037644,0.462,0.476,0.396040263340648,0.925377464042446
"GRA3","TGME49_213770",-0.0235692853441803,0.158,0.166,0.396241862219519,0.925583835390421
"GRA3","TGME49_254200",-0.0041855775305488,0.011,0.014,0.396568862979501,0.926044412112304
"GRA3","TGME49_286740",0.00458425363614063,0.02,0.017,0.396665700941508,0.926044412112304
"GRA3","TGME49_266366",-0.0220237416515969,0.592,0.604,0.396984742730018,0.926524516665804
"GRA3","TGME49_238073",-0.0131389875883671,0.281,0.292,0.397280774398997,0.926695201654574
"GRA3","TGME49_281650",0.0111095467117027,0.161,0.152,0.397284700941864,0.926695201654574
"GRA3","TGME49_251660",-0.00491823188751163,0.016,0.02,0.397879090998698,0.927569793937745
"GRA3","TGME49_225230",-0.00404293676870794,0.011,0.013,0.397886688012703,0.927569793937745
"GRA3","TGME49_220450",0.00378894214019954,0.015,0.012,0.398797889459579,0.929428851903657
"GRA3","TGME49_206470",-0.0194816311841569,0.557,0.565,0.399053942341137,0.929759160614543
"GRA3","TGME49_311770",0.0283348200722028,0.123,0.116,0.399167193175354,0.929759160614543
"GRA3","TGME49_247670",0.00744243270223904,0.219,0.208,0.399356681994931,0.929935437042057
"GRA3","TGME49_319590",0.00944736052961954,0.051,0.045,0.399624369267148,0.930144176869194
"GRA3","TGME49_240200",0.00568803443559517,0.041,0.036,0.399790041424195,0.930144176869194
"GRA3","TGME49_297647",0.00787918806552493,0.067,0.061,0.399837555147041,0.930144176869194
"GRA3","TGME49_320190",0.00506438362055266,0.029,0.025,0.400186583396509,0.930144176869194
"GRA3","TGME49_267120",0.000981759015065642,0.268,0.253,0.400448511735929,0.930144176869194
"GRA3","TGME49_230010",-0.0078442931529234,0.058,0.064,0.400504322258085,0.930144176869194
"GRA3","TGME49_222350",0.0195177989641652,0.225,0.215,0.400518882356804,0.930144176869194
"GRA3","TGME49_309880",0.0101501418869223,0.188,0.178,0.400676279373474,0.930144176869194
"GRA3","TGME49_288550",-0.00498973462835936,0.12,0.129,0.400756962084745,0.930144176869194
"GRA3","TGME49_243350",-0.0179645331764258,0.133,0.141,0.400774249490882,0.930144176869194
"GRA3","TGME49_291080",0.0167632873352305,0.29,0.281,0.400910811396003,0.930144176869194
"GRA3","TGME49_203960",-0.0128379947055429,0.11,0.118,0.40091303628299,0.930144176869194
"GRA3","TGME49_226710",-0.0550807939269424,0.444,0.45,0.400926176836777,0.930144176869194
"GRA3","TGME49_206710",0.0141969433738474,0.126,0.118,0.40124064400503,0.930422549744595
"GRA3","TGME49_319640",-0.0170713512677823,0.208,0.218,0.401273903475701,0.930422549744595
"GRA3","TGME49_246140",0.0107469206309869,0.107,0.1,0.401550018490569,0.930798638606081
"GRA3","TGME49_223262",-0.00560175707646719,0.025,0.029,0.402083284841813,0.931770425536713
"GRA3","TGME49_240880",0.02977333312981,0.33,0.321,0.402306930454513,0.931957319660696
"GRA3","TGME49_243450",0.00285472797039282,0.247,0.234,0.402392047945531,0.931957319660696
"GRA3","TGME49_209150",0.007007472795307,0.225,0.213,0.402627358919268,0.932196360395166
"GRA3","TGME49_254840",0.00437806421162362,0.02,0.016,0.402733507194327,0.932196360395166
"GRA3","TGME49_261955",-0.0206237562459314,0.109,0.116,0.402837516651001,0.932196360395166
"GRA3","TGME49_238870",-0.0133309497652007,0.162,0.17,0.403246960478516,0.932774923988177
"GRA3","TGME49_251400",-0.00904881129724934,0.051,0.056,0.403399914045737,0.932774923988177
"GRA3","TGME49_223855",0.00283342799476896,0.097,0.09,0.403476177464098,0.932774923988177
"GRA3","TGME49_228080",0.00951404325874811,0.139,0.13,0.403544163052038,0.932774923988177
"GRA3","TGME49_311780",0.00116884315824373,0.085,0.093,0.403859545753141,0.932905544057948
"GRA3","TGME49_311030",-0.0110651316619608,0.175,0.184,0.403886449097724,0.932905544057948
"GRA3","TGME49_268590",-0.0106153537585065,0.064,0.07,0.403943191148822,0.932905544057948
"GRA3","TGME49_261000",0.0261867849180401,0.326,0.317,0.40411861112427,0.933045965794115
"GRA3","TGME49_226550",-0.00513528153055565,0.383,0.396,0.404291294922337,0.933045965794115
"GRA3","TGME49_260030",-0.00615721558113173,0.023,0.027,0.404405733628557,0.933045965794115
"GRA3","TGME49_241150",0.00993614685776217,0.206,0.196,0.40454919688485,0.933045965794115
"GRA3","TGME49_209060",-0.0149252377790305,0.179,0.188,0.404593685067618,0.933045965794115
"GRA3","TGME49_219620",-0.00784128381924733,0.055,0.06,0.40472861325352,0.933045965794115
"GRA3","TGME49_225720",-0.0146121830441369,0.079,0.086,0.404870879351286,0.933045965794115
"GRA3","TGME49_313418",-0.0375958886039097,0.447,0.449,0.404917512508375,0.933045965794115
"GRA3","TGME49_295472",-0.00973150661551475,0.073,0.079,0.405672770801235,0.934254438984964
"GRA3","TGME49_310280",-0.00938486691189466,0.199,0.209,0.405766027580888,0.934254438984964
"GRA3","TGME49_277740",-0.00399723292134502,0.325,0.311,0.405784971724102,0.934254438984964
"GRA3","TGME49_225840",-0.0192249395129564,0.157,0.166,0.405919158521883,0.934300125149945
"GRA3","TGME49_246340",-0.0226694950073089,0.307,0.316,0.406142206310549,0.934550258452124
"GRA3","TGME49_223985",-0.0323636128072204,0.25,0.257,0.406506766811652,0.934563312109592
"GRA3","TGME49_246710",-0.0159044946128839,0.105,0.113,0.406522597414919,0.934563312109592
"GRA3","TGME49_270760",-0.00465873379784151,0.015,0.019,0.406692794545441,0.934563312109592
"GRA3","TGME49_310330",-0.0224077928432308,0.145,0.153,0.406845632832275,0.934563312109592
"GRA3","TGME49_312380",-0.0238774818071639,0.186,0.194,0.406866733034844,0.934563312109592
"GRA3","TGME49_306490",-0.0096899535523249,0.056,0.062,0.406940195204646,0.934563312109592
"GRA3","TGME49_226870",0.00887232961567749,0.051,0.046,0.406948508687545,0.934563312109592
"GRA3","TGME49_216230",-0.0146212368242482,0.135,0.143,0.407176092624406,0.934823223611694
"GRA3","TGME49_304680",-0.0028381179325766,0.217,0.204,0.407343567357082,0.934945024964809
"GRA3","TGME49_313810",-0.0263761090121297,0.253,0.262,0.407664660521461,0.935419247717175
"GRA3","TGME49_244440",-0.00829120185874932,0.657,0.681,0.407886780268062,0.935444987403585
"GRA3","TGME49_203700",0.0173905870694907,0.418,0.406,0.408091390030468,0.935444987403585
"GRA3","TGME49_264790",0.00599578708512701,0.082,0.076,0.408122753781124,0.935444987403585
"GRA3","TGME49_218420",-0.0183622685890398,0.378,0.388,0.408355624572764,0.935444987403585
"GRA3","TGME49_267050",0.0272922651226404,0.471,0.466,0.408666619662694,0.935444987403585
"GRA3","TGME49_242320",0.0104987550035855,0.122,0.114,0.408721025939494,0.935444987403585
"GRA3","TGME49_253370",0.0230494095377464,0.197,0.188,0.408849699774103,0.935444987403585
"GRA3","TGME49_297970",0.0195743548810169,0.25,0.24,0.409001611202067,0.935444987403585
"GRA3","TGME49_310530",-0.0127598458643789,0.121,0.128,0.409021796633688,0.935444987403585
"GRA3","TGME49_244450",-0.0115147343457259,0.07,0.076,0.409148246622422,0.935444987403585
"GRA3","TGME49_318160",-0.0111862167383743,0.876,0.886,0.40926744863423,0.935444987403585
"GRA3","TGME49_222170",-0.029488727668485,0.657,0.669,0.409279221553018,0.935444987403585
"GRA3","TGME49_211610",0.0113149898434001,0.1,0.093,0.409356400756486,0.935444987403585
"GRA3","TGME49_255670",-0.00872340070425229,0.044,0.049,0.409359966204913,0.935444987403585
"GRA3","TGME49_242870",0.00700859762910402,0.127,0.119,0.409438257648849,0.935444987403585
"GRA3","TGME49_309060",0.00387759738490706,0.015,0.013,0.409507614728017,0.935444987403585
"GRA3","TGME49_312690",-0.00447012783639445,0.013,0.016,0.409956236742993,0.935865348717461
"GRA3","TGME49_231130",-0.00451709329297808,0.015,0.018,0.409997691010549,0.935865348717461
"GRA3","TGME49_309230",0.00316444800918407,0.011,0.008,0.410035240289868,0.935865348717461
"GRA3","TGME49_257430",-0.00679666488561848,0.17,0.16,0.410213530397392,0.93601082292016
"GRA3","TGME49_291010",0.00623467747537686,0.07,0.064,0.41078100409925,0.937043993438016
"GRA3","TGME49_270530",0.0191360987213347,0.247,0.238,0.411229160833225,0.937804485952632
"GRA3","TGME49_252465",0.00477701713899429,0.029,0.026,0.411453493627718,0.938054267977701
"GRA3","TGME49_236640",0.0112741447631612,0.189,0.18,0.41173162417829,0.938426527520447
"GRA3","TGME49_251850",-0.0225927305578897,0.658,0.665,0.411943448792193,0.938439261805768
"GRA3","TGME49_264000",-0.0146564454290146,0.103,0.11,0.412023191007489,0.938439261805768
"GRA3","TGME49_273610",0.00135981785012921,0.002,0.002,0.412099185706975,0.938439261805768
"GRA3","TGME49_286010",-0.0159698499738796,0.08,0.086,0.412304045321235,0.938439261805768
"GRA3","TGME49_213740",-0.0148762007116447,0.17,0.18,0.412379693731687,0.938439261805768
"GRA3","TGME49_299240",-0.00715723265921442,0.07,0.077,0.412426311240303,0.938439261805768
"GRA3","TGME49_321620",0.0129548457750326,0.546,0.533,0.412923579087318,0.939309177261269
"GRA3","TGME49_280810",-0.00710944027802764,0.03,0.035,0.413280425437352,0.939859269760257
"GRA3","TGME49_209630",0.0040544975854715,0.017,0.014,0.41342158310001,0.939918685450803
"GRA3","TGME49_250670",0.00399513108377015,0.017,0.014,0.413538708238856,0.939923445068065
"GRA3","TGME49_211060",-0.00572682254602177,0.028,0.032,0.414190702053699,0.940997315594509
"GRA3","TGME49_201720",-0.0121751822046954,0.123,0.131,0.414297604715239,0.940997315594509
"GRA3","TGME49_224920",-0.0153854967520226,0.139,0.147,0.414479672564682,0.940997315594509
"GRA3","TGME49_238470",-0.00084276604968745,0,0.001,0.414641282165997,0.940997315594509
"GRA3","TGME49_316550",-0.00108346595279227,0,0.001,0.414641288960777,0.940997315594509
"GRA3","TGME49_259090",-0.0101215054834913,0.075,0.081,0.414702158053583,0.940997315594509
"GRA3","TGME49_315465",0.00493087450424293,0.025,0.022,0.414943451195484,0.941200553889268
"GRA3","TGME49_223870",-0.00545360489900135,0.022,0.026,0.415022102027051,0.941200553889268
"GRA3","TGME49_238240",-0.0256637475845738,0.676,0.676,0.415328444717108,0.941506962785078
